STOCK,BUY PRICE,SHARES,SELL PRICE,NET GAIN,GAIN%,BUY DATE,SELL DATE,TOTAL DAYS ON MARKET,K,D,POTENTIAL,1000000,
4816.T,1150.482788,300,1252.125977,30492.95654,8.83,2015-07-30,2015-08-05,4,19.04516432,16.27591843,399.8908194,1646229.821,64.62298207
7202.T,1245.421631,400,1324.483643,31624.80469,6.35,2015-07-29,2015-08-07,7,62.8780049,55.84280418,40.65532116,1677854.625,67.78546254
9064.T,2459.52002,200,2503.359863,8767.96875,1.78,2015-07-31,2015-08-10,6,84.88728966,79.47211644,191.7551386,1686622.594,68.66225941
7701.T,1901.691895,300,1800.109741,-30474.646,-5.34,2015-08-10,2015-08-12,2,68.70006789,59.38970998,446.9369409,1656147.948,65.61479481
4519.T,1447.548584,400,1472.658936,10044.14063,1.73,2015-08-05,2015-08-13,6,68.53904246,60.56958887,417.2764121,1666192.089,66.61920888
9962.T,1472.756958,300,1475.5625,841.6625977,0.19,2015-08-07,2015-08-13,4,26.71528314,23.09744755,475.422962,1667033.751,66.70337514
6890.T,739.8102417,1100,806.3675537,73213.04321,9,2015-08-13,2015-08-14,1,29.99997367,26.44087867,438.2371646,1740246.795,74.02467946
4751.T,627.8986816,100,635.9633789,806.4697266,1.28,2015-08-06,2015-08-17,7,22.9032286,16.76694576,211.6596161,1741053.264,74.10532643
1417.T,971.8502808,1100,922.862793,-53886.23657,-5.04,2015-08-17,2015-08-21,4,10.20267967,9.218637028,367.6290569,1687167.028,68.71670277
7309.T,13597.65625,100,15028.50391,143084.7656,10.52,2015-08-26,2015-08-28,2,10.22370267,4.411111888,624.3858405,1830251.793,83.02517934
2802.T,2333.427246,200,2123.225098,-42040.42969,-9.01,2015-08-28,2015-09-08,6,16.60954098,7.280777891,611.3383799,1788211.364,78.82113637
9759.T,599.3684082,200,602.2362061,573.5595703,0.48,2015-08-27,2015-09-09,8,15.19238,9.049627266,621.7982377,1788784.923,78.87849232
3360.T,1157.742554,400,1177.726563,7993.603516,1.73,2015-09-03,2015-09-09,4,23.5443164,20.58400825,519.9499497,1796778.527,79.67785267
2897.T,4736.598633,200,4745.638184,1807.910156,0.19,2015-09-11,2015-09-16,3,12.076598,8.095446777,599.3602,1798586.437,79.85864369
1719.T,534.026062,1400,548.8395996,20738.95264,2.77,2015-09-16,2015-09-17,1,49.67313078,49.41169274,391.0713091,1819325.39,81.93253895
4816.T,1280.114502,600,1293.372681,7954.907227,1.04,2015-09-17,2015-09-28,6,51.32150547,44.79842949,249.6264525,1827280.297,82.72802968
4042.T,894.9558716,900,850.8919678,-39657.51343,-4.92,2015-09-09,2015-09-29,13,38.08268335,27.12587921,16.47043733,1787622.783,78.76227833
2201.T,2435.618652,100,2655.837646,22021.89941,9.04,2015-09-25,2015-10-02,3,13.7944543,8.545841043,0,1809644.683,80.96446828
2702.T,2517.388672,300,2532.340088,4485.424805,0.59,2015-09-28,2015-10-05,4,78.27882905,71.86214046,312.1810988,1814130.108,81.41301076
2264.T,2260.143799,200,2119.168945,-28194.9707,-6.24,2015-09-30,2015-10-08,5,9.839967483,7.102612829,0.804494287,1785935.137,78.59351369
8697.T,1519.811279,200,1577.162354,11470.21484,3.77,2015-10-01,2015-10-14,9,37.57835293,23.26110921,26.02991817,1797405.352,79.74053517
9069.T,691.4061279,300,698.5668335,2148.21167,1.04,2015-10-02,2015-10-15,9,52.24849555,39.99041387,284.5298795,1799553.563,79.95535634
6055.T,294.8339233,100,304.5081787,967.4255371,3.28,2015-10-06,2015-10-19,9,68.84466391,56.83849134,246.8311095,1800520.989,80.05209889
9517.T,438.4754639,100,415.2692261,-2320.623779,-5.29,2015-10-20,2015-10-22,1,86.23557895,80.51128674,207.2912125,1798200.365,79.82003651
1820.T,1740.6875,200,1730.32605,-2072.290039,-0.6,2015-10-09,2015-10-26,10,26.1823609,18.57708928,569.6671369,1796128.075,79.61280751
4980.T,1157.813721,500,1081.87854,-37967.59033,-6.56,2015-10-15,2015-10-26,6,18.87851064,16.85667055,158.4108342,1758160.485,75.81604848
4348.T,476.375885,1700,480.9474487,7771.658325,0.96,2015-10-05,2015-10-30,18,28.32302231,22.12425361,280.9794403,1765932.143,76.59321431
5020.T,349.4655762,100,354.1414795,467.590332,1.34,2015-10-23,2015-11-04,8,79.70778134,78.6559814,120.283499,1766399.733,76.63997334
7313.T,1358.283569,200,1370.286011,2400.488281,0.88,2015-10-26,2015-11-04,7,52.13676839,47.62396902,444.2891002,1768800.222,76.88002217
2782.T,2277.962402,500,2127.863525,-75049.43848,-6.59,2015-10-30,2015-11-04,3,17.5728693,14.67587471,508.5943806,1693750.783,69.37507832
9432.T,0.039898109,476300,0.040669933,367.6199,1.93,2015-10-21,2015-11-05,11,94.97757398,92.18661376,28.44689947,1694118.403,69.41184031
3003.T,895.9002075,300,870.8342896,-7519.775391,-2.8,2015-10-28,2015-11-12,11,53.98913527,52.57790597,446.0527022,1686598.628,68.65986277
3391.T,8706.041992,100,9639.724609,93368.26172,10.72,2015-11-04,2015-11-13,7,12.7950727,10.40697098,617.6534912,1779966.889,77.99668894
8892.T,199.006012,700,196.769989,-1565.216064,-1.12,2015-11-06,2015-11-20,10,16.31405219,9.042587821,595.0829793,1778401.673,77.84016734
2871.T,1488.48999,200,1501.043335,2510.668945,0.84,2015-11-05,2015-11-24,13,64.77085197,51.62033002,503.0902763,1780912.342,78.09123423
9432.T,0.042213585,2772400,0.040941827,-3525.822513,-3.01,2015-11-09,2015-11-24,11,80.17785051,71.86665569,385.0304647,1777386.52,77.73865198
9715.T,2694.008301,100,2555.961426,-13804.6875,-5.12,2015-11-24,2015-11-30,4,27.69233392,23.01436899,594.1940593,1763581.832,76.35818323
8572.T,559.6853638,1700,562.4111328,4633.807373,0.49,2015-11-17,2015-12-02,11,15.54166195,14.8192706,497.1140905,1768215.64,76.82156397
4921.T,782.3719482,300,787.8175659,1633.685303,0.7,2015-11-12,2015-12-07,17,24.20687302,20.85012733,551.4333843,1769849.325,76.9849325
4182.T,996.0570679,100,996.0570679,0,0,2015-11-20,2015-12-07,11,33.08646938,24.94891372,613.2830195,1769849.325,76.9849325
8308.T,449.6928406,400,430.6694031,-7609.375,-4.23,2015-11-26,2015-12-10,10,22.89225422,22.05245901,340.4840599,1762239.95,76.223995
9433.T,2339.642578,100,2217.898193,-12174.43848,-5.2,2015-12-01,2015-12-15,10,69.8073818,62.91190028,417.0696594,1750065.512,75.00655115
8354.T,2212.629395,300,2057.821045,-46442.50488,-7,2015-12-07,2015-12-15,6,12.36359956,11.2924904,482.5125689,1703623.007,70.36230066
2371.T,2030.952881,100,2061.330322,3037.744141,1.5,2015-12-11,2015-12-16,3,81.44153819,79.2184284,173.1391307,1706660.751,70.66607508
4503.T,1398.656372,300,1369.619751,-8710.986328,-2.08,2015-12-16,2016-01-06,13,28.21465336,18.93335594,672.745123,1697949.764,69.79497644
8411.T,1793.33374,200,1697.851318,-19096.48438,-5.32,2015-12-17,2016-01-06,12,24.80173326,13.66136672,657.5065208,1678853.28,67.88532801
6305.T,1550.741089,200,1471.833496,-15781.51855,-5.09,2015-12-25,2016-01-07,8,23.29278941,18.44905977,410.3700639,1663071.762,66.30717615
8035.T,2229.624837,200,2046.201335,-36684.70052,-8.23,2015-12-28,2016-01-07,7,6.305292976,5.178093362,589.5057372,1626387.061,62.6387061
3407.T,651.4564209,200,600.6609497,-10159.09424,-7.8,2015-12-29,2016-01-12,9,42.86840653,31.69037352,597.9121575,1616227.967,61.62279668
9989.T,3306.167236,100,3094.951904,-21121.5332,-6.39,2016-01-13,2016-01-20,5,45.23659408,34.91819975,1.186164896,1595106.434,59.51064336
8876.T,1254.388916,100,1153.745117,-10064.37988,-8.02,2016-01-19,2016-01-21,2,69.08692245,66.5275037,403.1199091,1585042.054,58.50420537
9517.T,448.2464905,300,485.1932983,11084.04236,8.24,2016-01-22,2016-01-27,3,10.33210196,7.498532577,411.9179345,1596126.096,59.6126096
4812.T,985.2294922,200,1070.48999,17052.09961,8.65,2016-01-25,2016-02-01,5,30.11799945,19.86443362,688.3157288,1613178.196,61.31781956
2871.T,1495.663086,300,1651.685669,46806.7749,10.43,2016-01-27,2016-02-01,3,32.74070861,20.01049955,464.0870759,1659984.971,65.99849705
6723.T,827,1000,772,-55000,-6.65,2016-02-01,2016-02-03,2,63.62318841,55.93527894,16.9697836,1604984.971,60.49849705
3769.T,2949.549561,200,2725.95459,-44718.99414,-7.58,2016-01-29,2016-02-05,5,56.78568944,38.8327058,232.2382141,1560265.976,56.02659764
8002.T,408.0013123,600,376.7484131,-18751.7395,-7.66,2016-02-08,2016-02-10,0,44.82962157,38.53796086,4.731302181,1541514.237,54.15142369
8795.T,877.8391724,200,848.5018921,-5867.456055,-3.34,2016-02-15,2016-02-29,10,10.24979996,6.298047766,14.44612368,1535646.781,53.56467808
2782.T,2525.18335,100,2856.281982,33109.86328,13.11,2016-02-16,2016-03-02,11,25.42980842,18.08117327,310.7832685,1568756.644,56.87566441
6465.T,3629.623291,100,4008.637695,37901.44043,10.44,2016-02-18,2016-03-02,9,49.59998629,38.70094901,519.0432721,1606658.085,60.66580846
4452.T,5031.760742,100,4870.000977,-16175.97656,-3.21,2016-02-22,2016-03-07,10,30.93334609,26.76475339,535.0775098,1590482.108,59.0482108
6857.T,159.953125,600,162.6899567,1642.098999,1.71,2016-02-25,2016-03-11,11,45.14600458,44.80929821,395.4938319,1592124.207,59.2124207
6098.T,1085.161499,700,1085.161499,0,0,2016-03-02,2016-03-16,10,28.52267399,22.4476434,568.005361,1592124.207,59.2124207
5020.T,338.4593811,100,327.0934448,-1136.593628,-3.36,2016-03-03,2016-03-17,10,45.80950832,39.22540585,99.09781997,1590987.613,59.09876134
6055.T,426.1271057,200,434.572876,1689.154053,1.98,2016-03-11,2016-03-18,5,78.86154391,72.83533349,175.2744491,1592676.767,59.26767674
1861.T,2057.910156,100,2276.17334,21826.31836,10.61,2016-03-01,2016-03-24,17,18.82374934,12.70718025,447.6010283,1614503.086,61.45030858
1951.T,984.9101563,500,1017.491394,16290.6189,3.31,2016-03-10,2016-03-29,11,69.58088851,66.17968753,262.1660677,1630793.705,63.07937047
4506.T,1173.091187,500,1188.37085,7639.831543,1.3,2016-03-25,2016-03-29,1,52.80612934,52.17631661,482.1937412,1638433.536,63.84335362
8113.T,2372.98584,400,2237.116943,-54347.55859,-5.73,2016-03-29,2016-04-01,3,51.72721588,46.55286087,543.3543121,1584085.978,58.40859776
6383.T,610.4798584,500,579.850708,-15314.5752,-5.02,2016-03-22,2016-04-05,7,71.97738178,60.81541972,244.4437699,1568771.402,56.87714024
3923.T,106.2225189,2100,106.7036133,1010.298157,0.45,2016-03-28,2016-04-05,5,32.6607808,22.47886981,508.3163288,1569781.701,56.97817006
6750.T,882.7880249,400,903.7443848,8382.543945,2.37,2016-04-04,2016-04-08,4,85.08949108,73.93472455,337.2788357,1578164.245,57.81642445
6890.T,942.321106,400,1019.772156,30980.41992,8.22,2016-04-12,2016-04-13,1,19.40638619,12.76354652,646.0290583,1609144.664,60.91446644
9508.T,919.824646,400,1002.829224,33201.83105,9.02,2016-04-07,2016-04-14,5,32.39261089,22.63669378,7.871715157,1642346.496,64.23464955
6723.T,699,700,600,-69300,-14.16,2016-04-14,2016-04-18,2,24.81092437,15.38053221,553.9031552,1573046.496,57.30464955
5021.T,990.7451782,700,1032.706177,29372.69897,4.24,2016-04-08,2016-04-19,7,36.72093979,16.99308247,534.2702876,1602419.194,60.24191945
4816.T,1432.458496,300,1438.42688,1790.515137,0.42,2016-04-13,2016-04-20,5,33.8635001,25.85921202,649.7716519,1604209.71,60.42097096
3769.T,3648.878418,100,3434.798096,-21408.03223,-5.87,2016-04-22,2016-04-25,1,73.389866,68.13560704,96.77669367,1582801.677,58.28016774
3659.T,863.0664063,500,814.6015015,-24232.45239,-5.62,2016-04-21,2016-04-28,5,19.72449852,18.57163506,565.5708199,1558569.225,55.8569225
3148.T,2495.584961,300,2341.424805,-46248.04688,-6.18,2016-04-20,2016-05-02,7,23.66362553,19.12576565,651.671341,1512321.178,51.23211781
4348.T,825.5651855,200,829.7370605,834.375,0.51,2016-05-09,2016-05-12,3,62.32775855,59.35580704,388.7439913,1513155.553,51.31555531
6750.T,872.74646,100,885.4075928,1266.113281,1.45,2016-05-11,2016-05-25,10,34.50644952,21.0508133,575.1521102,1514421.666,51.44216664
3549.T,5958.577148,100,6316.967773,35839.0625,6.01,2016-05-10,2016-05-27,13,26.37858849,17.79535476,468.8642918,1550260.729,55.02607289
8850.T,1853.416626,200,1965.445068,22405.68848,6.04,2016-05-12,2016-06-01,14,19.2256881,11.17046196,515.5186697,1572666.417,57.26664174
6005.T,1974.991455,200,2171.384033,39278.51563,9.94,2016-05-17,2016-06-03,13,46.97378704,29.07504785,507.3962345,1611944.933,61.1944933
9107.T,568.1350098,100,593.6118774,2547.686768,4.48,2016-05-19,2016-06-07,13,19.99997592,14.56603156,519.7884344,1614492.62,61.44926198
4912.T,1491.296021,500,1511.362305,10033.14209,1.35,2016-06-03,2016-06-07,2,75.58974561,74.63420604,258.0170417,1624525.762,62.45257619
3861.T,374.6120911,200,373.7664795,-169.1223145,-0.23,2016-05-25,2016-06-08,10,20.28571313,10.76973211,539.6517008,1624356.64,62.43566395
5020.T,317.0606079,2000,316.4014282,-1318.359375,-0.21,2016-05-27,2016-06-10,9,11.3557049,8.163415622,629.1892056,1623038.28,62.30382802
2413.T,1626.376831,500,1641.028809,7325.98877,0.9,2016-06-07,2016-06-13,3,74.20849182,71.83109309,288.9525123,1630364.269,63.03642689
7747.T,1354.691284,100,1275.145264,-7954.602051,-5.87,2016-06-08,2016-06-13,2,32.8104649,32.27787958,177.3183163,1622409.667,62.24096669
7186.T,351.4310303,1000,325.0010071,-26430.02319,-7.52,2016-06-17,2016-06-24,5,6.595260125,5.831433077,84.80139687,1595979.644,59.59796437
4182.T,867.8378906,400,817.6194458,-20087.37793,-5.79,2016-06-21,2016-06-24,3,10.60391622,7.500349292,564.8537293,1575892.266,57.58922658
5393.T,1272.252441,300,1208.159424,-19227.90527,-5.04,2016-06-23,2016-06-24,1,18.20557402,11.36310208,657.9909854,1556664.36,55.66643605
3549.T,6493.254883,100,6032.948242,-46030.66406,-7.09,2016-06-29,2016-07-01,1,34.73941167,24.92051846,563.6032678,1510633.696,51.06336964
4553.T,1576.677734,100,1467.743286,-10893.44482,-6.91,2016-06-28,2016-07-06,5,28.17612034,22.93063236,580.559635,1499740.252,49.97402516
9989.T,4211.708984,100,3925.728271,-28598.07129,-6.79,2016-07-01,2016-07-08,5,73.99841849,59.59803079,471.0341537,1471142.18,47.11421803
4816.T,1521.987061,100,1484.683472,-3730.358887,-2.45,2016-06-27,2016-07-11,9,38.35445841,35.44393525,547.2615877,1467411.821,46.74118214
1942.T,671.7851563,500,713.4075317,20811.18774,6.2,2016-06-20,2016-07-12,15,14.57159753,7.79254947,583.3924342,1488223.009,48.82230092
7550.T,1412.740601,100,1463.667358,5092.675781,3.6,2016-06-30,2016-07-12,7,55.27278972,40.16235072,653.6086069,1493315.685,49.3315685
2809.T,2959.706787,300,2977.590088,5364.990234,0.6,2016-07-12,2016-07-14,2,68.04405674,64.19795114,266.7701504,1498680.675,49.86806752
6098.T,1187.612793,100,1247.625122,6001.23291,5.05,2016-07-11,2016-07-22,9,72.59257636,68.22233346,30.71346702,1504681.908,50.46819081
6645.T,3197.752197,100,3133.97876,-6377.34375,-1.99,2016-07-13,2016-07-29,12,24.57140128,11.61985787,411.7549471,1498304.564,49.83045644
4042.T,772.2539673,1300,867.8225098,124239.1052,12.38,2016-07-14,2016-08-01,12,28.20511658,14.06917,205.2402619,1622543.67,62.25436696
9432.T,0.063187681,877600,0.061021242,-1901.266733,-3.43,2016-07-20,2016-08-03,10,84.70212313,78.91808359,258.0484972,1620642.403,62.06424028
4689.T,405.7827759,300,383.5845947,-6659.454346,-5.47,2016-07-27,2016-08-03,5,49.83013922,44.37162769,68.53902944,1613982.948,61.39829485
4552.T,756.9133301,300,698.3059692,-17582.20825,-7.74,2016-07-29,2016-08-04,4,52.16675916,45.39329775,176.5516014,1596400.74,59.64007402
3141.T,1535.948975,100,1438.058472,-9789.050293,-6.37,2016-08-04,2016-08-05,1,42.05130686,40.57491712,565.3365676,1586611.69,58.661169
4912.T,1306.410522,100,1423.511841,11710.13184,8.96,2016-08-08,2016-08-12,4,10.62275515,7.805355184,629.7911664,1598321.822,59.83218218
8282.T,711.0472412,700,661.1847534,-34903.74146,-7.01,2016-08-12,2016-08-18,4,13.42768928,7.462057566,669.7677956,1563418.08,56.34180803
9107.T,670.0426636,200,642.0180664,-5604.919434,-4.18,2016-08-09,2016-08-24,11,44.13794449,33.83622468,573.3086587,1557813.161,55.78131609
7974.T,1702.789429,100,1613.521606,-8926.782227,-5.24,2016-08-22,2016-08-26,4,30.32927314,21.29263989,639.6484623,1548886.379,54.88863787
8002.T,357.9728699,500,378.0176697,10022.3999,5.6,2016-08-10,2016-09-07,20,55.30490376,39.23823432,587.4525348,1558908.779,55.89087786
8304.T,2434.541504,200,2552.453857,23582.4707,4.84,2016-08-19,2016-09-08,14,14.57696371,11.5533697,660.293156,1582491.249,58.24912493
3861.T,340.7871094,400,350.9346008,4058.996582,2.98,2016-08-24,2016-09-08,11,19.47369679,14.59380891,557.8767843,1586550.246,58.65502459
4021.T,2649.983643,200,2615.22998,-6950.732422,-1.31,2016-08-17,2016-09-12,18,29.09089268,25.85113497,576.8042642,1579599.513,57.95995134
1407.T,433.7914886,600,437.6531647,2317.005615,0.89,2016-09-07,2016-09-16,6,47.87884134,34.66600155,540.146967,1581916.519,58.19165191
8795.T,982.4874268,400,983.2705688,313.2568359,0.08,2016-09-16,2016-09-23,5,77.6282915,70.0772747,249.9025071,1582229.776,58.22297759
6981.T,976.2783813,300,987.5944214,3394.812012,1.16,2016-09-21,2016-09-28,5,35.51086865,26.32386673,501.9906325,1585624.588,58.56245879
8698.T,206.1098022,2000,205.8063202,-606.9641113,-0.15,2016-09-13,2016-09-29,11,25.29156174,24.64854007,566.2373091,1585017.624,58.50176238
9719.T,1119.784546,100,1191.450928,7166.638184,6.4,2016-08-29,2016-10-03,24,19.64274103,18.46355525,687.1632773,1592184.262,59.2184262
6750.T,920.7714844,400,931.5240479,4301.025391,1.17,2016-09-20,2016-10-12,15,9.442898298,6.935236887,351.6720172,1596485.287,59.64852874
6301.T,1880.408569,100,1893.62854,1321.99707,0.7,2016-10-05,2016-10-13,5,73.44661459,60.82893254,174.6753432,1597807.284,59.78072844
4612.T,646.2001343,600,644.2578125,-1165.393066,-0.3,2016-09-23,2016-10-14,14,27.9978091,16.23529037,563.3459433,1596641.891,59.66418914
6479.T,886.0977783,300,937.3598022,15378.60718,5.79,2016-10-04,2016-10-18,9,33.3044364,28.29061771,594.7765135,1612020.499,61.20204985
8801.T,1861.525513,200,2055.68042,38830.98145,10.43,2016-10-03,2016-10-24,14,26.54958707,24.21168571,431.9369497,1650851.48,65.085148
7164.T,3712.784912,100,3772.462158,5967.724609,1.61,2016-10-14,2016-10-24,6,63.39051026,51.91742876,440.0193848,1656819.205,65.68192046
9682.T,982.2833252,500,991.6871338,4701.904297,0.96,2016-10-13,2016-10-25,8,82.01991102,80.99255937,142.8059759,1661521.109,66.15211089
3167.T,551.8851318,100,555.1315308,324.6398926,0.59,2016-10-17,2016-10-25,6,87.94906274,84.41538738,232.2167015,1661845.749,66.18457488
7747.T,1131.157227,200,1133.569092,482.3730469,0.21,2016-10-18,2016-10-27,7,32.8210777,22.1192499,513.0532823,1662328.122,66.23281218
9602.T,2930.839111,300,2977.807861,14090.625,1.6,2016-10-24,2016-10-27,3,31.05271022,27.06171752,667.6504939,1676418.747,67.64187468
7419.T,564.0159302,900,614.8442383,45745.47729,9.01,2016-10-25,2016-11-01,5,25.63200384,21.14929222,552.578424,1722164.224,72.21642241
4568.T,762.5604248,200,723.7681885,-7758.447266,-5.09,2016-10-31,2016-11-02,2,61.56068263,37.62663463,557.5033526,1714405.777,71.44057769
4819.T,1853.874023,300,1718.943237,-40479.23584,-7.28,2016-11-01,2016-11-09,6,59.47840131,49.70908253,503.5093807,1673926.541,67.3926541
3360.T,1377.909058,700,1326.322266,-36110.75439,-3.74,2016-10-28,2016-11-14,11,40.3894645,28.71678175,642.1565603,1637815.787,63.78157866
9090.T,342.5859375,200,348.5380249,1190.41748,1.74,2016-11-07,2016-11-16,7,62.43494856,49.03942073,281.4249899,1639006.204,63.90062041
6532.T,144.8179626,1900,136.2832489,-16215.95612,-5.89,2016-11-18,2016-11-25,5,19.46213374,16.45754752,441.2215801,1622790.248,62.2790248
7947.T,2524.144287,100,2478.664063,-4548.022461,-1.8,2016-11-10,2016-12-02,16,35.72231521,27.28115344,555.4353378,1618242.226,61.82422255
4516.T,4882.26416,100,4863.84082,-1842.333984,-0.38,2016-11-14,2016-12-02,14,42.6083186,29.48831279,683.0657476,1616399.892,61.63998916
4205.T,845.7388306,400,937.2652588,36610.57129,10.82,2016-11-16,2016-12-06,14,39.0344526,31.59181645,556.0828531,1653010.463,65.30104628
9432.T,0.078181811,3579600,0.081169993,10696.49632,3.82,2016-11-17,2016-12-07,14,15.55722434,11.52507529,629.923974,1663706.959,66.37069592
8303.T,1845.040039,300,2047.897827,60857.33643,10.99,2016-12-06,2016-12-09,3,77.65764958,73.78076505,260.8243055,1724564.296,72.45642956
6670.T,415.1858826,1500,451.2361755,54075.43945,8.68,2016-12-07,2016-12-12,3,79.36255199,77.33864725,201.6834229,1778639.735,77.8639735
6504.T,2597.010986,100,2644.78125,4777.026367,1.84,2016-12-08,2016-12-15,5,87.43910798,81.79580873,266.2060481,1783416.761,78.34167614
1332.T,440.6150818,500,485.2896423,22337.28027,10.14,2016-11-25,2016-12-20,17,47.14033848,38.04144862,572.9595555,1805754.042,80.57540417
9766.T,3750.782715,100,4233.872559,48308.98438,12.88,2016-12-12,2016-12-26,9,29.88427723,15.50842495,406.8297948,1854063.026,85.40630261
9697.T,573.2945557,1000,630.6466675,57352.11182,10,2016-12-09,2016-12-28,11,21.88307297,11.28519849,524.4428583,1911415.138,91.14151379
2371.T,1617.608398,200,1708.604248,18199.16992,5.63,2016-12-13,2016-12-30,11,47.57512501,39.90996733,447.6556597,1929614.308,92.96143078
5393.T,1828.691162,100,1859.548096,3085.693359,1.69,2016-12-20,2017-01-10,12,58.0722871,46.83542088,484.7515909,1932700.001,93.27000011
4348.T,741.1506348,300,766.3535156,7560.864258,3.4,2016-12-15,2017-01-12,17,26.11325951,17.45339379,592.7983848,1940260.865,94.02608654
5713.T,2454.220459,100,2420.835449,-3338.500977,-1.36,2016-12-30,2017-01-17,11,13.44663572,12.29556263,526.2161445,1936922.364,93.69223644
1417.T,872.6734619,100,874.3309937,165.7531738,0.19,2017-01-04,2017-01-19,11,49.04758117,45.30153718,585.7005508,1937088.118,93.70881176
3407.T,824.5095825,200,828.9468994,887.4633789,0.54,2017-01-13,2017-01-19,4,35.91239685,33.06774893,646.203122,1937975.581,93.7975581
2175.T,1251.472778,900,1382.129028,117590.625,10.44,2016-12-28,2017-01-25,19,13.75608185,10.89579479,467.8341326,2055566.206,105.5566206
8001.T,1245.097778,200,1241.546997,-710.15625,-0.29,2017-01-11,2017-01-25,10,24.07405594,20.83875964,706.8123121,2054856.05,105.485605
8174.T,942.7564697,300,945.6133423,857.0617676,0.3,2017-01-18,2017-01-27,7,19.55978239,17.05781946,690.7962028,2055713.112,105.5713112
9531.T,2234.459961,300,2093.868408,-42177.46582,-6.29,2017-01-25,2017-02-02,4,28.10101246,23.58387833,625.3215705,2013535.646,101.3535646
8316.T,3301.689697,100,3123.60791,-17808.17871,-5.39,2017-01-27,2017-02-02,2,41.90920348,30.13690844,720.834194,1995727.467,99.5727467
8604.T,550.3814087,500,574.0587158,11838.65356,4.3,2017-01-19,2017-02-03,9,24.84397036,19.73939353,749.9838121,2007566.121,100.7566121
4088.T,1820.745117,300,1747.23938,-22051.72119,-4.04,2017-01-26,2017-02-09,8,39.70792839,32.22928977,604.5598646,1985514.399,98.55143993
1417.T,904.9946899,500,872.6734619,-16160.61401,-3.57,2017-02-06,2017-02-20,10,47.38946172,36.50680021,93.49303884,1969353.785,96.93537853
4587.T,2830,100,2665,-16500,-5.83,2017-02-08,2017-02-20,8,14.85353535,13.96733668,683.6401496,1952853.785,95.28537853
4578.T,4712.213379,100,4433.557129,-27865.625,-5.91,2017-02-10,2017-02-20,6,30.39521267,23.216378,679.5683416,1924988.16,92.49881603
3038.T,450.6800842,500,456.2061768,2763.046265,1.23,2017-02-01,2017-02-21,14,12.55035382,10.723906,566.6525166,1927751.207,92.77512066
4849.T,1809.6875,300,2003.61377,58177.88086,10.72,2017-02-21,2017-03-03,8,37.96315338,19.213993,583.6402584,1985929.087,98.59290875
6920.T,678.1974487,300,669.0420532,-2746.618652,-1.35,2017-02-20,2017-03-06,10,88.17213467,82.8785901,122.5310458,1983182.469,98.31824688
9744.T,1115.194824,400,1165.826538,20252.68555,4.54,2017-02-03,2017-03-08,23,18.51854547,15.89645433,634.3670571,2003435.154,100.3435154
4189.T,1172.435059,400,1110.861206,-24629.54102,-5.25,2017-02-28,2017-03-08,6,58.49936404,43.93417406,433.6543811,1978805.613,97.88056133
5020.T,406.4037781,600,413.8011169,4438.40332,1.82,2017-03-01,2017-03-13,8,66.7592608,61.46375064,154.2524432,1983244.017,98.32440167
6976.T,1364.266479,100,1284.821167,-7944.53125,-5.82,2017-03-16,2017-03-22,4,41.64914563,32.85608208,544.2016625,1975299.485,97.52994854
2181.T,70.84313202,6200,74.29623413,21409.23309,4.87,2017-03-10,2017-03-24,10,27.85424037,19.19636835,504.5162326,1996708.718,99.67087185
7267.T,582.1864624,700,557.4509888,-17314.83154,-4.25,2017-03-13,2017-03-28,11,44.58963593,42.44700478,498.9642228,1979393.887,97.9393887
3003.T,873.4729614,500,861.9475098,-5762.72583,-1.32,2017-03-09,2017-03-31,16,16.77990941,15.92902351,515.3190331,1973631.161,97.36311611
4527.T,1040.202026,300,975.0860596,-19534.79004,-6.26,2017-03-24,2017-04-06,8,51.74296932,45.19481944,407.5963314,1954096.371,95.40963711
6981.T,1218.573242,200,1138.484497,-16017.74902,-6.57,2017-03-29,2017-04-07,6,25.33785974,14.64324237,677.5073966,1938078.622,93.80786221
2267.T,2747.880615,200,2893.193359,29062.54883,5.29,2017-03-14,2017-04-10,18,30.32263702,26.39634247,590.9807373,1967141.171,96.71411709
7419.T,635.7998657,600,633.0999756,-1619.934082,-0.42,2017-03-28,2017-04-14,11,31.98091402,22.91161198,583.3871465,1965521.237,96.55212368
8283.T,2970.519775,100,2751.831787,-21868.79883,-7.36,2017-04-07,2017-04-14,4,32.83019967,22.1397401,623.7309485,1943652.438,94.3652438
5110.T,1490.050659,300,1426.959106,-18927.46582,-4.23,2017-04-03,2017-04-17,7,53.55939629,43.43053369,503.3606074,1924724.972,92.47249722
2229.T,3438.187988,200,3492.403564,10843.11523,1.58,2017-04-10,2017-05-02,13,21.05766255,20.65565252,672.9641021,1935568.087,93.55680874
3738.T,1505.408203,100,1539.495972,3408.776855,2.26,2017-04-19,2017-05-08,11,19.81355379,15.01711056,648.0686677,1938976.864,93.89768642
8876.T,1754.775146,500,1900.461548,72843.20068,8.3,2017-05-02,2017-05-09,4,60.00579679,43.13577542,124.0645196,2011820.065,101.1820065
6845.T,1617.522949,100,1834.234985,21671.20361,13.4,2017-04-18,2017-05-15,17,12.79927469,10.09513147,661.8939578,2033491.269,103.3491269
3148.T,2295.685791,100,2475.523682,17983.78906,7.83,2017-04-17,2017-05-16,19,8.291056635,6.721243932,548.5818177,2051475.058,105.1475058
