stock,buy_price,n_shares,sell_price,net_gain,buy_date,sell_date
2171.HK,29.899999618530273,1667,26.649999618530273,-5417.75,2021-08-02 11:52:07.413136,2021-08-06 11:52:07.413136
6606.HK,69.0,595,63.150001525878906,-3480.749092102051,2021-08-03 11:52:07.413136,2021-08-06 11:52:07.413136
0303.HK,67.94835662841797,660,67.81468200683594,-88.22525024414062,2021-07-26 11:52:07.413136,2021-08-09 11:52:07.413136
0772.HK,74.4000015258789,577,64.6500015258789,-5625.75,2021-08-10 11:52:07.413136,2021-08-17 11:52:07.413136
1908.HK,11.733342170715332,3497,13.197831153869629,5121.317974090576,2021-08-06 11:52:07.413136,2021-08-20 11:52:07.413136
0001.HK,53.90388107299805,795,53.622642517089844,-223.58465194702148,2021-08-09 11:52:07.413136,2021-08-23 11:52:07.413136
0002.HK,76.83116149902344,485,73.19847106933594,-1761.8548583984375,2021-08-17 11:52:07.413136,2021-08-31 11:52:07.413136
2518.HK,73.9295425415039,624,92.63641357421875,11673.087524414062,2021-08-20 11:52:07.413136,2021-09-03 11:52:07.413136
1179.HK,33.97210693359375,1256,37.86891174316406,4894.3868408203125,2021-08-23 11:52:07.413136,2021-09-06 11:52:07.413136
2192.HK,34.920921325683594,1655,32.027469635009766,-4788.662548065186,2021-09-03 11:52:07.413136,2021-09-09 11:52:07.413136
0973.HK,25.574495315551758,1389,27.024845123291016,2014.535882949829,2021-08-31 11:52:07.413136,2021-09-14 11:52:07.413136
0123.HK,6.5790228843688965,7232,6.187308311462402,-2832.8797912597656,2021-09-06 11:52:07.413136,2021-09-20 11:52:07.413136
3633.HK,6.620833396911621,8006,6.352416038513184,-2148.9493713378906,2021-09-09 11:52:07.413136,2021-09-23 11:52:07.413136
0316.HK,134.8665008544922,377,123.98313903808594,-4103.027404785156,2021-09-23 11:52:07.413136,2021-09-27 11:52:07.413136
0522.HK,87.45233917236328,429,86.97834777832031,-203.3423080444336,2021-09-14 11:52:07.413136,2021-09-28 11:52:07.413136
2192.HK,33.37442398071289,1341,38.861995697021484,7358.833671569824,2021-09-20 11:52:07.413136,2021-10-04 11:52:07.413136
2057.HK,247.79568481445312,188,250.3893585205078,487.61065673828125,2021-09-27 11:52:07.413136,2021-10-11 11:52:07.413136
9987.HK,455.48681640625,82,464.0733642578125,704.096923828125,2021-09-28 11:52:07.413136,2021-10-12 11:52:07.413136
6606.HK,33.099998474121094,1578,33.099998474121094,0.0,2021-10-04 11:52:07.413136,2021-10-18 11:52:07.413136
0303.HK,52.26453399658203,901,54.314125061035156,1846.6815490722656,2021-10-11 11:52:07.413136,2021-10-25 11:52:07.413136
2057.HK,245.40151977539062,155,237.62049865722656,-1206.0582733154297,2021-10-12 11:52:07.413136,2021-10-26 11:52:07.413136
2192.HK,38.6125602722168,1353,41.05702590942383,3307.3620071411133,2021-10-18 11:52:07.413136,2021-11-01 11:52:07.413136
3990.HK,11.874066352844238,4122,10.85934066772461,-4182.69927406311,2021-10-25 11:52:07.413136,2021-11-08 11:52:07.413136
9688.HK,81.6500015258789,451,65.5999984741211,-7238.551376342773,2021-10-26 11:52:07.413136,2021-11-08 11:52:07.413136
9997.HK,8.387933731079102,6624,8.465779304504395,515.6490783691406,2021-11-01 11:52:07.413136,2021-11-15 11:52:07.413136
9987.HK,444.5039978027344,83,420.3418273925781,-2005.4601440429688,2021-11-08 11:52:07.413136,2021-11-22 11:52:07.413136
2171.HK,39.400001525878906,950,42.599998474121094,3039.997100830078,2021-11-09 11:52:07.413136,2021-11-23 11:52:07.413136
0023.HK,11.152443885803223,5031,10.354545593261719,-4014.226309776306,2021-11-15 11:52:07.413136,2021-11-29 11:52:07.413136
9987.HK,419.46295166015625,96,389.7010498046875,-2857.142578125,2021-11-23 11:52:07.413136,2021-11-30 11:52:07.413136
0002.HK,71.94258117675781,484,72.06266021728516,58.118255615234375,2021-11-22 11:52:07.413136,2021-12-06 11:52:07.413136
9688.HK,56.20000076293945,665,49.81999969482422,-4242.700710296631,2021-11-30 11:52:07.413136,2021-12-06 11:52:07.413136
2772.HK,2.6920182704925537,19451,2.842831611633301,2933.4702985286713,2021-11-29 11:52:07.413136,2021-12-13 11:52:07.413136
6606.HK,26.700000762939453,2072,24.0,-5594.401580810547,2021-12-13 11:52:07.413136,2021-12-15 11:52:07.413136
9987.HK,390.5000305175781,87,366.1312561035156,-2120.0833740234375,2021-12-06 11:52:07.413136,2021-12-20 11:52:07.413136
2171.HK,40.400001525878906,1230,34.5,-7257.001876831055,2021-12-15 11:52:07.413136,2021-12-20 11:52:07.413136
0973.HK,31.149866104125977,1093,30.415199279785156,-802.9908390045166,2021-12-07 11:52:07.413136,2021-12-21 11:52:07.413136
6699.HK,269.3064880371094,130,249.50454711914062,-2574.2523193359375,2021-12-22 11:52:07.413136,2021-12-24 11:52:07.413136
9688.HK,54.45000076293945,646,49.459999084472656,-3223.541084289551,2021-12-21 11:52:07.413136,2021-12-29 11:52:07.413136
0345.HK,16.4849796295166,2254,16.045379638671875,-990.8583793640137,2021-12-20 11:52:07.413136,2022-01-03 11:52:07.413136
3759.HK,75.67227172851562,477,69.26160430908203,-3057.888359069824,2022-01-03 11:52:07.413136,2022-01-05 11:52:07.413136
0019.HK,41.482452392578125,787,42.42953872680664,745.3569450378418,2021-12-24 11:52:07.413136,2022-01-07 11:52:07.413136
2137.HK,29.600000381469727,1128,27.049999237060547,-2876.4012908935547,2022-01-07 11:52:07.413136,2022-01-11 11:52:07.413136
3799.HK,4.013404369354248,7965,4.119019985198975,841.2283802032471,2021-12-29 11:52:07.413136,2022-01-12 11:52:07.413136
0636.HK,18.522695541381836,1787,18.579980850219727,102.36884689331055,2022-01-05 11:52:07.413136,2022-01-19 11:52:07.413136
6699.HK,206.93035888671875,160,191.38583374023438,-2487.1240234375,2022-01-19 11:52:07.413136,2022-01-24 11:52:07.413136
0551.HK,12.00108528137207,2543,12.418185234069824,1060.6851797103882,2022-01-11 11:52:07.413136,2022-01-25 11:52:07.413136
2252.HK,53.54999923706055,575,49.70000076293945,-2213.749122619629,2022-01-24 11:52:07.413136,2022-01-25 11:52:07.413136
6160.HK,146.10000610351562,224,137.10000610351562,-2016.0,2022-01-12 11:52:07.413136,2022-01-26 11:52:07.413136
9961.HK,198.89999389648438,151,215.0,2431.1009216308594,2022-01-25 11:52:07.413136,2022-02-08 11:52:07.413136
1821.HK,25.849536895751953,1176,26.694618225097656,993.8156433105469,2022-01-26 11:52:07.413136,2022-02-09 11:52:07.413136
0467.HK,1.0712987184524536,28420,1.1945453882217407,3502.6703548431396,2022-01-27 11:52:07.413136,2022-02-10 11:52:07.413136
0973.HK,30.268266677856445,1038,27.868356704711914,-2491.1065521240234,2022-02-09 11:52:07.413136,2022-02-15 11:52:07.413136
2252.HK,47.900001525878906,677,48.54999923706055,440.0484504699707,2022-02-08 11:52:07.413136,2022-02-22 11:52:07.413136
6186.HK,10.23730754852295,2846,9.43006420135498,-2297.414566040039,2022-02-15 11:52:07.413136,2022-02-22 11:52:07.413136
2057.HK,237.62049865722656,142,229.44044494628906,-1161.567626953125,2022-02-10 11:52:07.413136,2022-02-24 11:52:07.413136
9899.HK,125.80000305175781,237,115.5,-2441.1007232666016,2022-02-22 11:52:07.413136,2022-02-24 11:52:07.413136
3606.HK,40.01545715332031,747,36.87793731689453,-2343.7273178100586,2022-02-23 11:52:07.413136,2022-02-28 11:52:07.413136
2192.HK,10.176953315734863,2946,12.69126033782959,7407.148487091064,2022-02-24 11:52:07.413136,2022-03-02 11:52:07.413136
1776.HK,10.453863143920898,2868,9.582707405090332,-2498.4746589660645,2022-02-25 11:52:07.413136,2022-03-07 11:52:07.413136
2518.HK,55.87118148803711,493,50.88268280029297,-2459.3298530578613,2022-02-28 11:52:07.413136,2022-03-07 11:52:07.413136
