Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI_14,STOCHk,STOCHd,STOCHk_10days_avg,STOCHk_20days_avg,STOCHk_30days_avg,MACD,MACDh,MACDs,stoch_1,stoch_2,stoch_3,rsi_1,condition_3,condition_4,condition_5,condition_6,profit_after_14_days
2013-10-02 00:00:00+08:00,11.804113190026996,11.99562474726912,11.560369849601475,11.769292831420898,1838800,0.0,0.0,58.658014461242836,80.95890889200223,77.21172398847958,66.44284006978121,43.98932164411927,35.709851899979,0.13464083974240815,0.07742744566061165,0.0572133940817965,False,False,True,False,False,False,True,True,0.3801773953488044
2013-10-03 00:00:00+08:00,11.751881048861973,12.082674837266685,11.664829746056563,11.821521759033203,2909000,0.0,0.0,59.750117750210265,81.91273187293004,78.82428705367151,70.97303118166477,47.097294437155426,37.97649230667676,0.14442274216847295,0.06976747846934116,0.0746552636991318,False,False,True,False,False,False,True,True,0.3888073561989004
2013-10-04 00:00:00+08:00,11.821525901045502,11.856346268331437,11.630013465881348,11.630013465881348,2468500,0.0,0.0,54.106201154603326,79.87659630181898,79.89141277397573,74.5234883326984,50.1251011819795,40.35603965755384,0.13516376778169814,0.04840680326605308,0.08675696451564506,False,False,True,False,False,False,True,False,0.36227512684516006
2013-10-07 00:00:00+08:00,11.508140900555608,11.821524159973992,11.508140900555608,11.66483211517334,2345415,0.0,0.0,54.939586787479,75.20068158015428,79.25842881326636,76.51381674942147,52.841269223495225,42.50712459248631,0.12914681380074633,0.03391187942808102,0.09523493437266531,False,False,True,False,False,False,False,False,0.36417921496652855
2013-10-08 00:00:00+08:00,11.682243347167969,11.751884075273471,11.473321162851464,11.682243347167969,2295000,0.0,0.0,55.37596504569478,74.02168733118421,78.39412119561777,77.08016501933973,55.58957079395755,44.47144621708693,0.12434984769215696,0.023291930655593318,0.10105791703656364,False,False,True,False,False,True,False,False,0.3412816712778509
2013-10-09 00:00:00+08:00,11.630013340407887,11.647423938954535,11.490731872766828,11.508142471313477,1912787,0.0,0.0,50.14641894120212,70.12358020672924,76.22705545856317,76.71938972352156,58.10963344609239,46.1054116062028,0.10528605967347815,0.003382514109531609,0.10190354556394654,False,False,True,False,True,True,False,False,0.3645989005514623
2013-10-10 00:00:00+08:00,11.85634450772212,12.517932218095352,11.75188342137628,12.152318000793457,11977764,0.0,0.0,63.77701561989316,69.86502722742192,73.81751452946155,76.32090079156671,60.622781054920914,47.55894017396122,0.14053742400854397,0.030907102755677943,0.10963032125286602,False,False,True,False,True,True,False,False,0.2750714427745279
2013-10-11 00:00:00+08:00,12.361239100400741,13.022826753341269,12.309008976853399,12.95318603515625,11194000,0.0,0.0,73.48373179097473,75.69214726825341,72.98062472274844,76.43601874836227,63.22185442522881,49.17302251704349,0.23044135693807988,0.09664882854817108,0.1337925283899088,False,False,True,False,True,True,False,True,0.21774207232994464
2013-10-15 00:00:00+08:00,12.970597282078257,14.694206499430704,12.970597282078257,13.980388641357422,16566980,0.0,0.0,80.64706046470927,78.0682732755755,73.55414306183268,76.4062859375497,66.00362392760306,50.90746970920155,0.3801948871417924,0.19712188700150687,0.18307300014028552,False,False,True,False,True,True,True,True,0.14943951278644138
2013-10-16 00:00:00+08:00,13.980389026575214,14.363413861107198,13.70182611432138,14.050029754638672,10012000,0.0,0.0,81.02139596519315,80.54379256162244,74.85856410792033,76.62634265176924,68.86942592250257,52.79957441797612,0.4987458627239256,0.2525382900669121,0.24620757265701354,False,False,True,False,True,False,True,True,0.11400225733922892
2013-10-17 00:00:00+08:00,14.137081465502272,14.363414252974883,13.945569873194355,14.119670867919922,7851000,0.0,0.0,81.40866199760379,85.53400765497864,77.9406495975702,77.08385252806687,71.76334629892405,55.02083193876847,0.5914993841087295,0.27623344916137277,0.3152659349473567,False,True,True,False,False,False,True,True,0.08631339766628397
2013-10-18 00:00:00+08:00,14.276361439152666,14.676796840028484,14.154490589495841,14.58974552154541,9762500,0.0,0.0,83.8101180163324,88.90803912276668,81.74925197663916,77.78338325305053,74.37820721735764,57.325990709120454,0.6949276209916349,0.3037293488354225,0.39119827215621233,False,True,True,False,False,False,True,True,0.05131271299832068
2013-10-21 00:00:00+08:00,15.408025903789646,16.974943060623975,15.408025903789646,16.539688110351562,17200694,0.0,0.0,89.73398725150237,87.98087488127136,84.20699749924275,78.59381111099577,76.55864972184709,59.61467115831827,0.9235927125739849,0.4259155523342181,0.4976771602397668,False,True,True,False,False,False,True,True,-0.07473685133936805
2013-10-22 00:00:00+08:00,16.191483668993975,16.470046557519034,15.756228740582126,16.052202224731445,7719913,0.0,0.0,81.68689343067742,88.30877269774828,86.2550973836773,79.90462022275517,78.20921848608832,61.86238622324854,1.0533332383218106,0.44452486246563505,0.6088083758561755,False,True,True,False,False,False,True,True,-0.0574838284585249
2013-10-23 00:00:00+08:00,16.104430496942463,16.24371192516785,14.850895982548359,15.512483596801758,11386500,0.0,0.0,73.79634816886379,86.40584160507755,87.42750719236832,81.1430356501445,79.11160033474212,64.10739241268654,1.0999235233512508,0.39289211799606016,0.7070314053551906,False,True,True,False,False,False,True,False,0.019079965854579498
2013-10-24 00:00:00+08:00,15.791048222795274,16.417816380410677,15.233922447462273,15.703998565673828,14883500,0.0,0.0,74.72916055432667,85.02956979693145,87.32661962075888,82.63363460916472,79.67651216634314,66.28430050044983,1.1391686897846096,0.3457098275435352,0.7934588622410744,False,True,True,False,False,False,False,False,0.0011085872866395082
2013-10-25 00:00:00+08:00,15.843278069444432,15.843278069444432,15.129458681751384,15.390612602233887,5334500,0.0,0.0,70.31792709571417,79.85830073638166,85.51667194348188,83.6329619600607,79.9769313758137,68.29284135663417,1.131934897857878,0.27078082849344287,0.8611540693644352,False,True,True,False,False,True,False,False,0.07126726717369536
2013-10-28 00:00:00+08:00,15.495075505084516,15.912921517593517,15.320974521874474,15.843280792236328,3173000,0.0,0.0,72.81422692003146,77.26413498256156,83.37332396373992,83.79016073149151,80.11308973992689,70.07795652731639,1.1494781370282077,0.23065925413101795,0.9188188828971897,False,True,True,False,True,True,False,False,0.10714280685978644
2013-10-29 00:00:00+08:00,15.669178880964008,15.669178880964008,14.885720268988996,15.23392391204834,5615000,0.0,0.0,64.90137818623737,74.1569078625575,80.54295099670176,83.3990241901897,79.9026550638697,71.8020906817986,1.1015137084768227,0.14615586046370643,0.9553578480131163,False,True,True,False,True,True,False,False,0.1857141230440138
2013-10-30 00:00:00+08:00,15.338384358635164,15.703998563743959,15.233922445590174,15.651766777038574,3773250,0.0,0.0,67.50878350774425,74.4531682998967,78.15241633566559,82.78996176401714,79.70815220789318,73.50960453634076,1.0847140718220896,0.10348497904717857,0.981229092774911,False,True,True,False,True,True,False,False,0.17908785759307244
2013-10-31 00:00:00+08:00,15.408023995346792,15.49507364632658,15.129459466968212,15.268742561340332,2221007,0.0,0.0,62.89623389958253,72.78479402136489,75.70346118055227,81.51504040065576,79.29944646436132,75.01391099950129,1.0286359111186965,0.03792545467502839,0.9907104564436681,False,True,True,False,True,True,False,False,0.2343215934539443
2013-11-01 00:00:00+08:00,15.164282031391632,15.773639605726471,15.14687143546988,15.634356498718262,2588900,0.0,0.0,65.33124113721883,73.6708741665056,74.46597586657705,79.99132390502965,78.88735357904008,76.24924611324832,1.0021434678385663,0.009146409115918575,0.9929970587226478,False,True,True,False,True,True,False,False,0.16926503155959052
2013-11-04 00:00:00+08:00,15.582126055130507,16.069611108486974,15.408025080543231,15.651766777038574,3428500,0.0,0.0,65.44752756947192,72.97466487129651,73.60808184432405,78.49070290403218,78.54225700751397,77.20266744924213,0.9713556958145748,-0.017313090326458336,0.9886687861410332,False,True,True,False,True,True,False,False,0.14015579915918713
2013-11-05 00:00:00+08:00,15.651764862350813,15.651764862350813,15.129458681751384,15.390612602233887,2295900,0.0,0.0,62.08362240736365,73.5442739542071,73.48555506265396,77.01425302967804,78.45943662621661,77.81089666728488,0.915331829762188,-0.05866956510307619,0.9740013948652642,False,True,True,False,True,True,False,True,0.12556583374316455
2013-11-06 00:00:00+08:00,15.338387634459739,15.338387634459739,15.04241408804784,15.112054824829102,2015168,0.0,0.0,58.62249342282513,71.56076411504162,72.90707422568293,75.52974528067446,78.33639046540948,77.9176486500529,0.8387862222100839,-0.10817213812414417,0.9469583603342281,False,True,True,False,True,True,True,False,0.13479235569449755
2013-11-07 00:00:00+08:00,15.00759025920142,15.338384946211004,14.816078681709344,15.320974349975586,1937000,0.0,0.0,60.40538638055813,71.42996783510766,72.6361089884315,74.16978508449208,78.4017098468284,77.84093647239278,0.7859217200403759,-0.12882931223508176,0.9147510322754576,False,True,True,False,True,False,False,False,0.10795437367878664
2013-11-08 00:00:00+08:00,15.077231126739699,15.303563898848704,14.763847032994024,14.781257629394531,2644000,0.0,0.0,53.93934941259925,66.90040584317391,71.28201532376517,72.8739955951713,78.253478777616,77.60928611559957,0.6924929646184363,-0.17780645412561702,0.8702994187440534,False,True,True,False,False,True,False,False,0.14840979841880186
2013-11-11 00:00:00+08:00,14.798667179275839,15.129460185663431,14.64197514348381,15.007589340209961,6441500,0.0,0.0,56.063345528138896,61.88444440722374,69.06397123095061,71.33602653763752,77.56309363456452,77.18740200583042,0.6294570908387342,-0.19267386232425532,0.8221309531629896,False,True,True,False,True,True,False,False,0.15661273153211405
2013-11-12 00:00:00+08:00,15.094643329425873,15.80846125414846,14.90313172973831,15.547308921813965,5428000,0.0,0.0,60.715482813844076,58.92055547048788,66.13922753420677,69.81239129843057,76.60570774431014,76.53923380872332,0.6159512635798716,-0.16494375166649433,0.780895015246366,False,True,True,False,True,True,False,False,0.11646101265096356
2013-11-13 00:00:00+08:00,15.58212637218302,15.72140781883314,15.23392275555772,15.686588287353516,2548455,0.0,0.0,61.838419270126565,57.2084454919569,63.268763809589835,68.08791901763658,75.43894039082686,75.83474114447431,0.6094609920260279,-0.13714721857627044,0.7466082106022983,False,True,True,False,True,True,False,False,0.10765812369809309
2013-11-14 00:00:00+08:00,15.582128325446725,16.487459502524132,15.495076995286816,16.470048904418945,8903427,0.0,0.0,67.47113402232776,59.96154298770978,60.97507884011026,66.80559391427107,74.16031715746342,75.13482894766457,0.6599288798676834,-0.06934346458769192,0.7292723444553754,False,True,True,False,True,True,False,False,0.10200819712642144
2013-11-15 00:00:00+08:00,16.36558565482337,17.54077436618427,16.36558565482337,17.410198211669922,11835944,0.0,0.0,72.6819470348058,68.46362984806736,61.28772364108894,66.28486948242724,73.13809669372844,74.68652554683581,0.7669463563349534,0.030139209503662445,0.736807146831291,False,True,True,False,True,True,False,True,0.005000019073486246
2013-11-18 00:00:00+08:00,17.976027417980035,18.06307873189363,16.557097144541594,17.758399963378906,5832500,0.0,0.0,74.32256338823478,76.50855052029695,64.21254486370358,66.63825804732728,72.56448047567973,74.5742573541184,0.8698286060529323,0.1064171673773131,0.7634114386756192,False,True,True,False,True,True,True,True,-0.014705830909816793
2013-11-19 00:00:00+08:00,17.54077188371236,18.45480815668484,17.30573384263095,18.237180709838867,5459123,0.0,0.0,76.419568330016,84.09039023292618,69.24651181619124,67.6928696751992,72.35356135243862,74.87058097587746,0.978715116449262,0.17224294221891423,0.8064721742303478,False,True,True,False,True,False,True,True,-0.014319823757711007
2013-11-20 00:00:00+08:00,18.106604915199455,18.846538648351657,18.019555255129884,18.67243766784668,4651000,0.0,0.0,78.16534189297656,91.76798925052601,76.15842056790505,69.71359218874764,72.62166873471105,75.46212437318886,1.0875929646470173,0.22489663233333557,0.8626963323136817,False,True,True,False,False,False,True,True,-0.027972117584778577
2013-11-21 00:00:00+08:00,17.84545143191418,18.280706344887697,17.58429914827636,17.93250274658203,7384201,0.0,0.0,68.83537071252314,91.00039663134663,82.36619129663242,71.67063506837152,72.92021007643181,76.15801825400945,1.1014757526822994,0.1910235362948941,0.9104522163874053,False,True,True,False,False,False,True,True,-0.014563165484863375
2013-11-22 00:00:00+08:00,17.84545265792763,17.84545265792763,15.634356751140507,16.905302047729492,32933960,0.0,0.0,58.41186907937763,82.6673441871759,85.20693416445414,73.24732890277173,73.06066224897151,76.5847621526679,1.0178582145942716,0.08592479856549307,0.9319334160287785,False,True,True,False,False,False,True,False,0.037589982313527254
2013-11-25 00:00:00+08:00,16.974944056870875,17.32314770545144,16.957533459350355,17.288328170776367,4033199,0.0,0.0,60.79579319208149,77.03652021328836,85.31252810305241,74.7625364833782,73.04928151050787,76.62957458416908,0.9713011650578878,0.031494199223287334,0.9398069658346004,False,True,True,False,False,False,False,False,0.006042098309650066
2013-11-26 00:00:00+08:00,17.149044294052214,17.149044294052214,16.678968189454874,16.783430099487305,2436750,0.0,0.0,56.220901375649326,68.36440928226413,82.16733191291999,75.70692186455582,72.75965658149319,76.3061124510587,0.8834791158304469,-0.0450622800033228,0.9285413958337697,False,True,True,False,False,True,False,False,0.08921174776727414
2013-11-27 00:00:00+08:00,16.905299824787704,16.974940540075956,16.435223751317793,16.922710418701172,2523000,0.0,0.0,57.178190316605395,60.04141809842422,75.82201768249965,75.99021912520254,72.03906907141956,75.62269996895209,0.8157152096683973,-0.09026094893229797,0.9059761586006952,False,True,True,False,True,True,False,False,0.07510289529370875
2013-11-28 00:00:00+08:00,16.887889782504168,16.97494109454935,16.713788818779477,16.800838470458984,2103000,0.0,0.0,56.02381354866518,54.658389516204636,68.55361625947124,75.45990377805204,71.13274884616155,74.59351269765962,0.7436059515942723,-0.12989616560513828,0.8735021171994106,False,True,True,False,True,True,False,False,0.1321245686391783
2013-11-29 00:00:00+08:00,16.6789705404859,17.35796890049248,16.6789705404859,17.288328170776367,3126022,0.0,0.0,59.542365983035154,56.48034379328203,63.31621618069247,74.26157517257352,70.27322232750036,73.51258952001014,0.7175240194920605,-0.12478247816588017,0.8423064976579406,False,True,True,False,True,True,False,False,0.09264856295449116
2013-12-02 00:00:00+08:00,17.288323551736053,17.35796426284578,17.061990825538064,17.1490421295166,2901000,0.0,0.0,58.11170441841481,55.8177968197448,59.07247150198376,72.19249980251828,69.41537892492279,72.44048691795926,0.6778014082061681,-0.13160407156141807,0.8094054797675861,False,False,True,False,True,True,False,False,0.06345206900360509
2013-12-03 00:00:00+08:00,16.887891866496965,17.37537694959448,16.766021010814054,17.32314682006836,2250537,0.0,0.0,59.4241052212549,58.385086955599306,57.0766070366508,69.6219694747856,68.6574195749924,71.44303072655428,0.652844164898486,-0.12524905189528013,0.7780932167937661,False,False,True,False,True,True,False,True,0.11557779569707971
2013-12-04 00:00:00+08:00,17.236092651914092,18.150128899742715,16.90529967236875,17.453720092773438,4410000,0.0,0.0,60.425527915927916,60.91095996694751,57.250515410355455,66.53626654642775,68.1249293675877,70.59320133861662,0.6362670511279305,-0.11346093253266853,0.749727983660599,False,False,True,False,True,True,True,True,0.07980066989586389
2013-12-05 00:00:00+08:00,17.497249534801448,17.497249534801448,16.992353853077656,17.410198211669922,2629350,0.0,0.0,59.89491559156017,63.809523589570645,59.08074222502866,63.817179242250155,67.74390715531085,69.88586646503792,0.6125565463919962,-0.10973714981488225,0.7222936962068784,False,False,True,False,True,False,True,True,0.16499988846840505
2013-12-06 00:00:00+08:00,17.410196621109865,17.49724793628856,17.236093990752472,17.392786026000977,1100910,0.0,0.0,59.66916072370538,64.30640206508266,60.64595387938878,61.98108503004083,67.61420696640627,69.36746984266128,0.5856102324698291,-0.10934677098963941,0.6949570034594685,False,False,True,False,False,False,True,True,0.17617623503750132
2013-12-09 00:00:00+08:00,17.497247758175945,17.976027496236448,17.39278584895173,17.84545135498047,3034100,0.0,0.0,63.51883905543997,67.30367436562089,62.943129388564,61.00780044527407,67.88516846432614,69.03545448876326,0.5939348819084387,-0.08081769724082388,0.6747525791492626,False,False,True,False,False,False,True,True,0.14634134971205043
2013-12-10 00:00:00+08:00,18.01955390511969,18.150130045807224,17.627823822691372,17.758399963378906,1310120,0.0,0.0,62.287517798813575,68.52594367069473,64.97130073158309,61.02395388411715,68.36543787433648,68.84775568236783,0.5867442839116848,-0.07040663619006227,0.657150920101747,False,False,True,False,False,False,True,True,0.15196102096700034
2013-12-11 00:00:00+08:00,17.67134874152579,17.67134874152579,17.3753752688971,17.584299087524414,1773000,0.0,0.0,59.791110929193195,67.61874225678653,66.3128571895509,61.78168629995338,68.88595271257796,68.61994148093085,0.5605356910094628,-0.07729218327382736,0.6378278742832901,False,False,True,False,False,False,True,True,0.14851499433333473
2013-12-12 00:00:00+08:00,17.410195915415994,17.54077205270848,17.06199232918081,17.079402923583984,2449448,0.0,0.0,53.139625655557786,63.44832232122053,66.24061693588087,62.66067958045496,69.0602916792535,68.30872575759268,0.49333740496250655,-0.11559237545662682,0.6089297804191334,False,False,True,False,False,False,True,False,0.18756375171131143
2013-12-13 00:00:00+08:00,17.00976282068405,17.39278594919369,17.00976282068405,17.305734634399414,1978000,0.0,0.0,55.52797021601369,60.76993611894936,65.5333237466542,63.08963881302169,68.6756069927976,67.87869448934082,0.45312204775472864,-0.12464618613152378,0.5777682338862524,False,False,True,False,False,False,False,False,0.13933617798433728
2013-12-16 00:00:00+08:00,17.54077543119717,18.280709232192443,17.410199268754706,18.063081741333008,3519300,0.0,0.0,62.428521145292706,60.96917143633675,64.26642316079737,63.60477627468089,67.8986380385996,67.47851137484216,0.4768656590680713,-0.08072205985454484,0.5575877189226162,False,False,True,False,False,True,False,False,0.1590359739493928
2013-12-17 00:00:00+08:00,17.976027511627763,18.19365496736264,17.540772600158007,17.584299087524414,1302641,0.0,0.0,56.463739235303336,59.13419641825958,62.388073710310344,63.679687220946924,66.65082834786627,66.99817545697724,0.45184034900612247,-0.084597895933195,0.5364382449393175,False,False,True,False,True,True,False,False,0.22277244415647965
2013-12-18 00:00:00+08:00,17.845453286886503,19.02064200614489,17.453723160345074,18.19365692138672,4352500,0.0,0.0,61.50495235728457,61.78234819941749,61.22079489883654,63.76682604419392,65.15154629531084,66.67222825978976,0.4756941885647663,-0.04859524509964097,0.5242894336644073,False,False,True,False,True,True,False,True,0.16746393036084062
2013-12-19 00:00:00+08:00,18.324234125331753,18.890066931684444,17.54077548778356,17.801929473876953,3468500,0.0,0.0,56.94037528153445,65.58712898497508,61.64855623158745,63.94458658373436,63.88088291299225,66.47746696478535,0.45771316461631883,-0.05326101523847071,0.5109741798547895,False,False,True,False,True,True,True,True,0.16870394298823177
2013-12-20 00:00:00+08:00,17.84545418774795,18.23718433406442,17.75840285963696,17.976030349731445,2327500,0.0,0.0,58.41745245856417,67.09983879711957,62.91453676722149,64.22393025693805,63.102507643489446,66.48411472991687,0.4522977523075937,-0.04694114203775668,0.4992388943453504,False,False,True,False,True,False,True,True,0.16222742469442977
2013-12-23 00:00:00+08:00,18.45480815668484,19.325317944068736,18.06307808821583,18.237180709838867,4096500,0.0,0.0,60.60066584746473,64.44775849417582,63.6102541787893,63.93833866979355,62.47306955753381,66.56955853281526,0.4637330249254781,-0.02840469553589786,0.49213772046137594,False,False,True,False,False,False,True,True,0.17899777336664452
2013-12-24 00:00:00+08:00,18.237182726035485,18.846538648351657,18.106604915199455,18.67243766784668,887535,0.0,0.0,63.99380806237488,67.78878212228555,65.3411713195945,63.86462251495262,62.44428819953489,66.8651660878752,0.5021289300378271,0.007992967661160921,0.4941359623766662,False,False,True,False,False,False,True,True,0.16083923486166207
2013-12-27 00:00:00+08:00,18.71596189860617,20.282878974808284,18.628910580958102,20.10877799987793,4475500,0.0,0.0,72.43148465068712,71.70692370630086,67.32608642097117,64.27344065990405,63.02756347992871,67.34844869502,0.6410687804156616,0.11754625443119637,0.5235225259844652,False,False,True,False,False,False,True,True,0.051947957905932554
2013-12-30 00:00:00+08:00,20.369930267333984,20.456981584874693,19.54294690161171,20.369930267333984,2602100,0.0,0.0,73.6409583477703,78.44402414071467,69.89746545211908,65.77301084185348,64.21684521115421,67.96453140012017,0.7634518209313654,0.19194343595752017,0.5715083849738453,False,False,True,False,False,False,True,True,0.059829106832249485
2013-12-31 00:00:00+08:00,20.41345396984274,20.45697879248905,19.84762131324741,20.32640266418457,1096500,0.0,0.0,73.06558262048743,85.81725781622015,73.6409492559392,68.27774301158055,65.68369091230113,68.54298566572524,0.8471633764011948,0.22052399314187965,0.6266393832593151,False,False,True,False,False,False,True,True,0.04068537205382387
2014-01-02 00:00:00+08:00,20.456984552554307,20.456984552554307,19.71705073666531,19.97820472717285,1978500,0.0,0.0,68.45770869559055,90.75303870775271,78.90200529865459,71.25612973872215,67.43045300670153,69.01780193864043,0.8753185958093681,0.19894337004004237,0.6763752257693257,False,False,True,False,False,False,True,True,0.03050083703150298
2014-01-03 00:00:00+08:00,19.93467719000562,20.195831166863766,19.76057619913279,20.021728515625,1753500,0.0,0.0,68.72322723567311,92.82011064043307,83.90827100228408,74.6247211609395,69.15220419094321,69.30879261889068,0.8908743708255216,0.1715993160449567,0.7192750547805649,False,False,True,False,False,False,True,True,0.032608688786489023
2014-01-06 00:00:00+08:00,20.065252339990636,20.282879812920537,19.45589641200642,19.804100036621094,3158163,0.0,0.0,65.74316101766566,90.01743444186681,87.57037314939728,77.44822978518442,70.60752791468917,69.25044079193536,0.8755488529737576,0.1250190385545542,0.7505298144192034,False,True,True,False,False,False,True,True,0.02857140443046441
2014-01-07 00:00:00+08:00,19.586473398318862,19.7170495555678,19.064167108957175,19.499422073364258,2854000,0.0,0.0,61.708758920372695,84.92270520152708,88.86610936155977,79.38178740683963,71.66318699528699,69.04785107760806,0.829259121371706,0.06298344556200208,0.7662756758097039,False,True,True,False,False,False,True,False,-0.004464348831472834
2014-01-08 00:00:00+08:00,19.49942059688192,20.935761538593397,19.49942059688192,20.892236709594727,4744500,0.0,0.0,70.592936332193,85.40853968838964,88.78436573599366,81.21265749596664,72.71829387645235,69.13922426098183,0.8946497115096008,0.10269922855991753,0.7919504829496833,False,True,True,False,False,False,False,False,-0.035416690484645144
2014-01-09 00:00:00+08:00,20.89223874644638,21.501596374030782,20.45698377256208,21.066341400146484,3766500,0.0,0.0,71.48360114161127,86.06489131592012,87.84673625762716,83.37437077814107,73.65635472396731,69.4401699644029,0.9495749103054187,0.12609954188458838,0.8234753684208304,False,True,True,False,False,True,False,False,-0.004132393624736555
2014-01-10 00:00:00+08:00,20.848709813826165,21.24043821707885,20.456979750207847,20.71813201904297,4642500,0.0,0.0,67.10597658736955,85.02748031220406,86.28821019198135,85.09824059713291,74.48143155604278,69.9956056654009,0.954008720438555,0.10442668161417967,0.8495820388243753,False,True,True,False,True,True,False,False,0.01680702892521818
2014-01-13 00:00:00+08:00,20.718133851485458,20.805185168918413,19.542946877420817,19.760574340820312,6046000,0.0,0.0,56.80400786879096,81.04439152571244,84.49360160875048,86.03198737907408,75.15271401948907,70.69570477964383,0.8702242415628341,0.016513762190766945,0.8537104793720671,False,True,True,False,True,True,False,False,0.05066077574455823
2014-01-14 00:00:00+08:00,19.49941943021766,20.892235459597288,18.890063558865492,20.152301788330078,3965000,0.0,0.0,59.540435532941785,80.59218471036412,83.62749751051788,86.24680343603902,76.00990713894625,71.56016461944914,0.8259129591502976,-0.02223801617741561,0.8481509753277132,False,True,True,False,True,True,False,False,0.028077733744838018
2014-01-15 00:00:00+08:00,20.02172793767175,21.501595449385146,19.673524305611505,21.283967971801758,5284200,0.0,0.0,66.2016707625113,79.75007668996577,82.49580491083312,85.64008532341357,76.95891416749707,72.33582238267195,0.8720593940139985,0.019126734949028168,0.8529326590649703,False,True,True,False,True,True,False,False,-0.04089985904909643
2014-01-16 00:00:00+08:00,21.28396975902113,21.675698255345218,20.674612106473397,20.76166343688965,3873090,0.0,0.0,61.19403429028587,77.35816818415722,80.75446028448053,84.30059827105404,77.77836400488809,73.05383476148569,0.8566106904069422,0.002942425073577448,0.8536682653333647,False,True,True,False,True,True,False,False,0.00209616988962242
2014-01-17 00:00:00+08:00,20.761659530339543,21.15338795295533,20.239353306486112,20.935760498046875,2819922,0.0,0.0,62.21987415239813,77.34138912111116,79.21724204626194,82.75272611912183,78.68872364003066,73.68571150033608,0.8486331447056124,-0.004028096502201928,0.8526612412078143,False,True,True,False,True,True,False,False,0.018711103005896075
2014-01-20 00:00:00+08:00,20.892237740913032,21.58864500146378,20.7616615871055,21.45806884765625,3000500,0.0,0.0,65.19271359156954,84.04069204943237,79.81650215100593,82.1550518798784,79.80164083253142,74.45670256975225,0.8743775211796105,0.017373023977437008,0.8570044972021735,False,True,True,False,True,True,False,True,-0.02028412145653493
2014-01-21 00:00:00+08:00,20.89223761307566,21.153389919092756,20.413457831922358,20.674610137939453,6043127,0.0,0.0,57.84056301336098,84.93734071395544,80.6855333517242,82.15651543112122,80.76915141898044,75.16096314056509,0.8220850698222364,-0.027935541903949757,0.8500206117261861,False,True,True,False,True,True,True,True,0.021052498158390748
2014-01-22 00:00:00+08:00,20.500505380583558,20.587556693738353,19.760573369682046,20.152301788330078,6564000,0.0,0.0,53.5081411614876,77.56742654343307,80.24900332241766,81.37240411662557,81.2925308062961,75.60299728984342,0.7300810863702978,-0.09595162028471071,0.8260327066550085,False,True,True,False,True,False,True,False,0.09719224539980674
2014-01-23 00:00:00+08:00,19.97820355016572,20.67461082975859,19.804100900084542,19.847625732421875,2755000,0.0,0.0,51.103528374512344,71.6534143299604,79.10805255157831,79.9312564180296,81.65281359808533,75.74798862198807,0.625373538335559,-0.16052733465555957,0.7859008729911185,False,True,True,False,False,False,False,False,0.1315788312174552
2014-01-24 00:00:00+08:00,19.84762472478786,20.36993098814877,19.412369782048074,19.62999725341797,2044500,0.0,0.0,49.39595733636741,61.730011747554705,75.98577707686702,77.60150956156467,81.34987507934879,75.52145755788341,0.5188502697458013,-0.2136404825962538,0.7324907523420551,False,True,True,False,False,True,False,False,0.11973390005141972
2014-01-27 00:00:00+08:00,19.151217548788587,19.41236985121664,18.803013925429234,19.10769271850586,2832754,0.0,0.0,45.46916757147425,44.903865665222824,68.1584118000251,73.98745697551571,80.00972217729489,74.76429500483127,0.387813725817864,-0.27574162121935286,0.6635553470372169,False,True,True,False,True,True,False,False,0.24373568240842236
2014-01-28 00:00:00+08:00,19.151216826480734,20.15230282851907,19.151216826480734,20.10877799987793,1478000,0.0,0.0,53.15576836156698,39.1058829562426,58.99212024848255,69.83882680010356,78.04281511807129,73.95288035933201,0.3605888921852838,-0.2423731638815465,0.6029620560668303,False,True,True,False,True,True,False,False,0.21212099799985157
2014-01-29 00:00:00+08:00,20.02172585157766,20.979286985247995,19.804098396669207,20.935760498046875,2840230,0.0,0.0,58.375531815299055,42.38808889052587,51.95625271790111,66.10262802015957,75.87135667178657,73.34015211838457,0.40111973301442916,-0.16147385844192086,0.56259359145635,False,True,True,False,True,True,False,False,0.18503104852232016
2014-01-30 00:00:00+08:00,20.587560776057146,21.066342263163513,20.282881949783278,20.76166343688965,1965000,0.0,0.0,56.93716276554487,46.26836447431091,46.87924274677121,62.993647649174946,73.64712296011449,72.85012521965038,0.4144154155886568,-0.1185425406941546,0.5329579562828114,False,True,True,False,True,True,False,False,0.18658263532416178
2014-02-04 00:00:00+08:00,20.761660366084282,20.761660366084282,20.021726657536934,20.369930267333984,1248500,0.0,0.0,53.72917125005555,50.606014853854276,44.654443368031124,60.32011022244925,71.53641817078554,72.56585250083685,0.38886020846045,-0.1152781982578891,0.5041384067183391,False,True,True,False,True,True,False,True,0.23290599041484575
2014-02-05 00:00:00+08:00,20.28287784858182,20.718132752288433,19.76057329242644,20.065250396728516,1875049,0.0,0.0,51.30781331064678,57.27265530752821,47.12820129649221,57.64330654825884,69.89917921406861,72.41552940444055,0.34010192022383734,-0.1312291891956014,0.47133110941943873,False,False,True,False,True,True,True,True,0.2646422394826907
