stock,buy_price,n_shares,sell_price,net_gain,buy_date,sell_date
0700.HK,232.8000030517578,131,206.39999389648438,-3458.4011993408203,2022-10-24 15:44:19.402792,2022-10-25 15:44:19.402792
0700.HK,206.39999389648438,131,205.60000610351562,-104.79840087890625,2022-10-26 15:44:19.402792,2022-10-31 15:44:19.402792
0388.HK,209.0,128,236.1999969482422,3481.599609375,2022-11-01 15:44:19.402792,2022-11-02 15:44:19.402792
0388.HK,236.1999969482422,128,246.1999969482422,1280.0,2022-11-03 15:44:19.402792,2022-11-04 15:44:19.402792
0316.HK,121.5999984741211,260,128.8000030517578,1872.0011901855469,2022-11-05 15:44:19.402792,2022-11-07 15:44:19.402792
9866.HK,84.69999694824219,396,92.30000305175781,3009.6024169921875,2022-11-12 15:44:19.402792,2022-11-14 15:44:19.402792
1211.HK,184.39999389648438,198,175.0,-1861.1987915039062,2022-11-22 15:44:19.402792,2022-11-23 15:44:19.402792
3690.HK,138.39999389648438,250,155.39999389648438,4250.0,2022-11-24 15:44:19.402792,2022-11-29 15:44:19.402792
9961.HK,227.8000030517578,171,246.39999389648438,3180.598434448242,2022-11-30 15:44:19.402792,2022-12-01 15:44:19.402792
2382.HK,94.44999694824219,446,90.55000305175781,-1739.3972778320312,2022-12-15 15:44:19.402792,2022-12-20 15:44:19.402792
9866.HK,86.4000015258789,467,88.4000015258789,934.0,2022-12-22 15:44:19.402792,2022-12-27 15:44:19.402792
1211.HK,193.0,214,201.60000610351562,1840.4013061523438,2022-12-29 15:44:19.402792,2023-01-03 15:44:19.402792
9866.HK,80.19999694824219,538,81.05000305175781,457.30328369140625,2023-01-04 15:44:19.402792,2023-01-09 15:44:19.402792
3690.HK,173.0,252,165.60000610351562,-1864.7984619140625,2023-01-13 15:44:19.402792,2023-01-16 15:44:19.402792
3690.HK,165.60000610351562,252,168.10000610351562,630.0,2023-01-17 15:44:19.402792,2023-01-22 15:44:19.402792
3690.HK,168.10000610351562,252,174.89999389648438,1713.596923828125,2023-01-23 15:44:19.402792,2023-01-27 15:44:19.402792
