STOCK,BUY PRICE,SHARES,SELL PRICE,NET GAIN,GAIN%,BUY DATE,SELL DATE,TOTAL DAYS ON MARKET,K,D,POTENTIAL
INCY,77.94999694824219,7200,78.23999786376953,2088.006591796875,0.37,2020-01-09 15:24:22.705917,2020-01-23 15:24:22.705917,10,10.226515094598508,8.651959305739464,636.8528165161649
SCHW,45.483177185058594,25200,44.76167297363281,-18181.906127929688,-1.59,2020-01-08 15:24:22.705917,2020-01-24 15:24:22.705917,12,16.65977928496787,11.302110080158194,426.28245939643034
BRO,38.471229553222656,5800,40.45207595825195,11488.909149169922,5.15,2020-01-06 15:24:22.705917,2020-01-27 15:24:22.705917,14,70.07046156946413,67.64935724466147,350.8835825906438
HST,16.524118423461914,54300,15.396636962890625,-61222.243309020996,-6.82,2020-01-17 15:24:22.705917,2020-01-27 15:24:22.705917,5,30.935249434097152,24.565248121587977,602.2529526805265
URI,153.50442504882812,3600,144.7186279296875,-31628.86962890625,-5.72,2020-01-23 15:24:22.705917,2020-01-27 15:24:22.705917,1,24.30972461332769,21.352042022964604,620.7771116146081
IP,35.42245864868164,100,34.15510559082031,-126.73530578613281,-3.58,2020-01-13 15:24:22.705917,2020-01-28 15:24:22.705917,9,18.741990670069026,11.515866344282852,618.9239256704321
TEAM,149.27000427246094,1300,151.27999877929688,2612.9928588867188,1.35,2020-01-28 15:24:22.705917,2020-02-10 15:24:22.705917,9,78.19248923444857,70.44829542762571,323.8333461695098
VFC,71.69656372070312,3700,71.73979187011719,159.94415283203125,0.06,2020-02-03 15:24:22.705917,2020-02-11 15:24:22.705917,6,7.720322748197394,6.695330800437996,675.3823385240189
L,51.4334716796875,4200,52.95546340942383,6392.365264892578,2.96,2020-01-30 15:24:22.705917,2020-02-12 15:24:22.705917,9,43.76360968110747,33.59503394266314,661.7585181058816
ZTS,138.87013244628906,9600,140.34112548828125,14121.533203125,1.06,2020-02-10 15:24:22.705917,2020-02-19 15:24:22.705917,7,61.04855759232309,47.50495575164164,610.6895922812253
AME,96.60057067871094,3600,96.82470703125,806.890869140625,0.23,2020-02-04 15:24:22.705917,2020-02-21 15:24:22.705917,13,33.21699245704927,32.372057486604696,631.4998399823993
ROST,114.60401916503906,5000,117.38372039794922,13898.506164550781,2.43,2020-02-05 15:24:22.705917,2020-02-24 15:24:22.705917,13,29.61412010164662,16.579392296499346,674.6176590335944
EA,107.2304916381836,2400,104.77197265625,-5900.445556640625,-2.29,2020-02-11 15:24:22.705917,2020-02-26 15:24:22.705917,11,46.55710214392212,38.02613056063916,585.5176639335926
K,53.90415573120117,4300,51.126678466796875,-11943.152236938477,-5.15,2020-02-12 15:24:22.705917,2020-02-26 15:24:22.705917,10,29.481450382247885,27.113818870081154,622.1491309252531
BDX,237.2440643310547,5600,224.84776306152344,-69419.287109375,-5.23,2020-02-19 15:24:22.705917,2020-02-27 15:24:22.705917,6,31.185225838743058,27.684219916304272,503.08705241811316
VMC,121.86083221435547,1500,114.9853286743164,-10313.255310058594,-5.64,2020-03-02 15:24:22.705917,2020-03-09 15:24:22.705917,5,12.632163291216292,7.673217052038235,430.08311632173456
JNJ,130.71084594726562,1600,120.0703353881836,-17024.81689453125,-8.14,2020-03-04 15:24:22.705917,2020-03-11 15:24:22.705917,5,26.919261149053362,14.949236720912154,561.9045940720896
DLTR,88.05999755859375,2400,70.3499984741211,-42503.997802734375,-20.11,2020-03-10 15:24:22.705917,2020-03-12 15:24:22.705917,2,29.18269393343321,17.24327812492279,394.4669894439904
CZR,18.219999313354492,9600,13.779999732971191,-42623.99597167969,-24.37,2020-03-13 15:24:22.705917,2020-03-16 15:24:22.705917,1,4.437235281510857,3.808650124737923,475.20837145234486
TFC,25.140928268432617,6900,22.065956115722656,-21217.30785369873,-12.23,2020-03-17 15:24:22.705917,2020-03-23 15:24:22.705917,4,10.458116282553467,7.746294186498316,356.7731930886116
STE,117.49179077148438,1800,104.44577026367188,-23482.8369140625,-11.1,2020-03-19 15:24:22.705917,2020-03-23 15:24:22.705917,2,16.62192757942057,12.886726879096633,695.8432910721506
GEN,16.040119171142578,10600,17.500835418701172,15483.592224121094,9.11,2020-03-24 15:24:22.705917,2020-03-27 15:24:22.705917,3,32.35905686908151,27.2153051590732,628.6339206951803
ETSY,41.290000915527344,4800,38.66999816894531,-12576.01318359375,-6.35,2020-03-25 15:24:22.705917,2020-03-27 15:24:22.705917,2,14.728093033334734,11.392076044830219,432.4541129640555
SEDG,90.44999694824219,2700,82.37000274658203,-21815.984344482422,-8.93,2020-03-26 15:24:22.705917,2020-03-27 15:24:22.705917,1,19.06204823429274,12.545107953776247,293.6964902084122
DLR,123.05654907226562,2800,124.01595306396484,2686.3311767578125,0.78,2020-03-30 15:24:22.705917,2020-04-15 15:24:22.705917,10,63.988699763122895,42.70128297359995,277.8487406745516
KR,29.39752769470215,12300,29.79755401611328,4920.323753356934,1.36,2020-04-02 15:24:22.705917,2020-04-15 15:24:22.705917,7,30.178769173168792,24.097295629540636,223.61838649602106
TGT,91.5754165649414,5100,99.01252746582031,37929.26559448242,8.12,2020-04-07 15:24:22.705917,2020-04-15 15:24:22.705917,4,27.939704967702614,22.165624437302434,46.00866332407195
MRNA,40.599998474121094,37400,46.849998474121094,233750.0,15.39,2020-04-16 15:24:22.705917,2020-04-17 15:24:22.705917,1,86.66599966376376,83.55973299612634,40.4647442617586
ODFL,136.53170776367188,4600,128.2292022705078,-38191.52526855469,-6.08,2020-04-08 15:24:22.705917,2020-04-20 15:24:22.705917,6,71.35684425821927,63.778608182957306,138.91209329008473
COST,289.6048889160156,1400,286.0075988769531,-5036.2060546875,-1.24,2020-04-06 15:24:22.705917,2020-04-21 15:24:22.705917,9,34.97887842344831,27.384221153752755,130.84908089610104
SGEN,136.8699951171875,12800,140.8800048828125,51328.125,2.93,2020-04-17 15:24:22.705917,2020-04-23 15:24:22.705917,4,91.4945655143334,85.5339637620944,90.78712111678192
DVN,8.405607223510742,66600,10.043787956237793,109102.83679962158,19.49,2020-04-23 15:24:22.705917,2020-04-29 15:24:22.705917,4,78.56526525390122,71.3165864164454,163.27184159604235
EOG,36.08394241333008,15600,39.71231460571289,56602.606201171875,10.06,2020-04-24 15:24:22.705917,2020-04-29 15:24:22.705917,3,66.67738297965141,60.72864840434791,295.9711897065009
DOW,30.016403198242188,18600,28.39298439025879,-30195.58982849121,-5.41,2020-04-28 15:24:22.705917,2020-05-01 15:24:22.705917,1,61.41881513863723,51.68366612288971,382.72230663230613
