stock,buy_price,n_shares,sell_price,net_gain,buy_date,sell_date
0772.HK,22.100000381469727,1748,20.700000762939453,-2447.199333190918,2022-10-06 16:46:55.873462,2022-10-10 16:46:55.873462
0700.HK,254.60000610351562,142,249.1999969482422,-766.8013000488281,2022-10-11 16:46:55.873462,2022-10-16 16:46:55.873462
0388.HK,252.1999969482422,140,252.0,-27.99957275390625,2022-10-17 16:46:55.873462,2022-10-22 16:46:55.873462
0700.HK,232.8000030517578,152,206.1999969482422,-4043.200927734375,2022-10-23 16:46:55.873462,2022-10-24 16:46:55.873462
0388.HK,224.0,139,214.8000030517578,-1278.799575805664,2022-10-25 16:46:55.873462,2022-10-30 16:46:55.873462
0388.HK,209.0,143,226.39999389648438,2488.1991271972656,2022-10-31 16:46:55.873462,2022-11-01 16:46:55.873462
2688.HK,83.36000061035156,390,84.55000305175781,464.1009521484375,2022-11-02 16:46:55.873462,2022-11-07 16:46:55.873462
9866.HK,70.3499984741211,469,84.69999694824219,6730.149284362793,2022-11-10 16:46:55.873462,2022-11-11 16:46:55.873462
9866.HK,84.69999694824219,469,92.30000305175781,3564.402862548828,2022-11-12 16:46:55.873462,2022-11-14 16:46:55.873462
1211.HK,184.60000610351562,234,175.0,-2246.4014282226562,2022-11-18 16:46:55.873462,2022-11-23 16:46:55.873462
1211.HK,177.3000030517578,231,182.0,1085.6992950439453,2022-11-24 16:46:55.873462,2022-11-29 16:46:55.873462
0011.HK,120.19999694824219,350,124.5,1505.0010681152344,2022-11-30 16:46:55.873462,2022-12-05 16:46:55.873462
2688.HK,107.19999694824219,407,112.80000305175781,2279.2024841308594,2022-12-06 16:46:55.873462,2022-12-09 16:46:55.873462
1109.HK,35.5,1294,34.599998474121094,-1164.6019744873047,2022-12-10 16:46:55.873462,2022-12-15 16:46:55.873462
9866.HK,94.44999694824219,474,86.3499984741211,-3839.3992767333984,2022-12-16 16:46:55.873462,2022-12-20 16:46:55.873462
9626.HK,172.3000030517578,237,188.8000030517578,3910.5,2022-12-21 16:46:55.873462,2022-12-22 16:46:55.873462
1211.HK,194.10000610351562,231,193.0,-254.10140991210938,2022-12-23 16:46:55.873462,2022-12-28 16:46:55.873462
1211.HK,191.0,233,201.60000610351562,2469.8014221191406,2022-12-29 16:46:55.873462,2023-01-03 16:46:55.873462
3690.HK,181.3000030517578,259,190.8000030517578,2460.5,2023-01-04 16:46:55.873462,2023-01-05 16:46:55.873462
0316.HK,135.6999969482422,365,139.1999969482422,1277.5,2023-01-06 16:46:55.873462,2023-01-11 16:46:55.873462
3690.HK,173.0,293,164.8000030517578,-2402.599105834961,2023-01-12 16:46:55.873462,2023-01-17 16:46:55.873462
3690.HK,163.60000610351562,295,168.10000610351562,1327.5,2023-01-18 16:46:55.873462,2023-01-23 16:46:55.873462
9618.HK,238.8000030517578,208,251.39999389648438,2620.798095703125,2023-01-24 16:46:55.873462,2023-01-27 16:46:55.873462
