stock,buy_price,n_shares,sell_price,net_gain,buy_date,sell_date
1816.HK,1.809999942779541,12818,1.8300000429153442,256.3612835407257,2022-08-01 15:11:48.066772,2022-08-15 15:11:48.066772
6098.HK,14.020000457763672,2379,15.239999771118164,2902.378366470337,2022-08-03 15:11:48.066772,2022-08-17 15:11:48.066772
0570.HK,3.180000066757202,6352,3.2300000190734863,317.5996971130371,2022-08-09 15:11:48.066772,2022-08-23 15:11:48.066772
6158.HK,0.4050000011920929,89525,0.36500000953674316,-3580.9992529451847,2022-08-17 15:11:48.066772,2022-08-24 15:11:48.066772
3799.HK,3.4967427253723145,6708,3.535922050476074,262.8149127960205,2022-08-15 15:11:48.066772,2022-08-29 15:11:48.066772
0881.HK,40.099998474121094,814,37.25,-2319.8987579345703,2022-08-24 15:11:48.066772,2022-08-31 15:11:48.066772
6969.HK,13.968958854675293,2170,12.857791900634766,-2411.2322902679443,2022-08-31 15:11:48.066772,2022-09-01 15:11:48.066772
0909.HK,5.78000020980835,3549,6.070000171661377,1029.209864616394,2022-08-23 15:11:48.066772,2022-09-06 15:11:48.066772
0493.HK,0.24899999797344208,95414,0.24300000071525574,-572.4837383925915,2022-08-29 15:11:48.066772,2022-09-13 15:11:48.066772
0151.HK,5.403343200683594,5165,5.1282639503479,-1420.7843279838562,2022-09-01 15:11:48.066772,2022-09-15 15:11:48.066772
6969.HK,13.079999923706055,1772,12.079999923706055,-1772.0,2022-09-13 15:11:48.066772,2022-09-16 15:11:48.066772
6158.HK,0.3400000035762787,63366,0.3149999976158142,-1584.150377690792,2022-09-06 15:11:48.066772,2022-09-19 15:11:48.066772
1548.HK,21.25,1246,19.399999618530273,-2305.1004753112793,2022-09-15 15:11:48.066772,2022-09-19 15:11:48.066772
1024.HK,57.29999923706055,373,52.150001525878906,-1920.949146270752,2022-09-16 15:11:48.066772,2022-09-29 15:11:48.066772
1810.HK,10.020000457763672,2204,8.880000114440918,-2512.5607566833496,2022-09-19 15:11:48.066772,2022-09-29 15:11:48.066772
3800.HK,2.4205238819122314,9130,2.5199999809265137,908.2167840003967,2022-09-20 15:11:48.066772,2022-10-05 15:11:48.066772
0493.HK,0.1509999930858612,152380,0.14000000059604645,-1676.1788555979729,2022-10-05 15:11:48.066772,2022-10-11 15:11:48.066772
1288.HK,2.309999942779541,8446,2.309999942779541,0.0,2022-09-29 15:11:48.066772,2022-10-13 15:11:48.066772
0884.HK,0.6000000238418579,35555,0.5199999809265137,-2844.4015258550644,2022-10-11 15:11:48.066772,2022-10-13 15:11:48.066772
3988.HK,2.569999933242798,7592,2.559999942779541,-75.9199275970459,2022-09-30 15:11:48.066772,2022-10-14 15:11:48.066772
0493.HK,0.13899999856948853,138256,0.12700000405311584,-1659.0712418556213,2022-10-14 15:11:48.066772,2022-10-20 15:11:48.066772
0020.HK,1.2699999809265137,15132,1.1699999570846558,-1513.200360774994,2022-10-17 15:11:48.066772,2022-10-24 15:11:48.066772
0884.HK,0.5199999809265137,36537,0.5199999809265137,0.0,2022-10-13 15:11:48.066772,2022-10-27 15:11:48.066772
2007.HK,1.340000033378601,13103,1.2100000381469727,-1703.3899375200272,2022-10-20 15:11:48.066772,2022-10-27 15:11:48.066772
1995.HK,1.809999942779541,9630,2.2899999618530273,4622.400183677673,2022-10-28 15:11:48.066772,2022-11-04 15:11:48.066772
1658.HK,3.8299999237060547,4622,4.150000095367432,1479.0407934188843,2022-10-24 15:11:48.066772,2022-11-07 15:11:48.066772
0175.HK,9.010000228881836,1934,10.979999542236328,3809.978672027588,2022-10-27 15:11:48.066772,2022-11-08 15:11:48.066772
9698.HK,9.510000228881836,2319,12.479999542236328,6887.428407669067,2022-11-04 15:11:48.066772,2022-11-11 15:11:48.066772
1821.HK,14.239999771118164,1347,16.719999313354492,3340.559383392334,2022-11-07 15:11:48.066772,2022-11-21 15:11:48.066772
0322.HK,11.300000190734863,1879,12.039999961853027,1390.4595699310303,2022-11-08 15:11:48.066772,2022-11-22 15:11:48.066772
