Date,Stock,Gain,Total
2022-08-29 18:34:35.696988,,,93087.4768447876
2022-08-30 18:34:35.696988,0388.HK,-980.0,92107.4768447876
2022-08-31 18:34:35.696988,,,92107.4768447876
2022-09-01 18:34:35.696988,1211.HK,-2340.800811767578,89766.67603302002
2022-09-02 18:34:35.696988,0316.HK,-724.5,89042.17603302002
2022-09-03 18:34:35.696988,,,89042.17603302002
2022-09-04 18:34:35.696988,,,89042.17603302002
2022-09-05 18:34:35.696988,,,89042.17603302002
2022-09-06 18:34:35.696988,,,89042.17603302002
2022-09-07 18:34:35.696988,0316.HK,-161.60061645507812,88880.57541656494
2022-09-08 18:34:35.696988,,,88880.57541656494
2022-09-09 18:34:35.696988,,,88880.57541656494
2022-09-10 18:34:35.696988,,,88880.57541656494
2022-09-11 18:34:35.696988,,,88880.57541656494
2022-09-12 18:34:35.696988,,,88880.57541656494
2022-09-13 18:34:35.696988,9626.HK,-1532.6017761230469,87347.9736404419
2022-09-14 18:34:35.696988,9626.HK,-2693.3987731933594,84654.57486724854
2022-09-15 18:34:35.696988,,,84654.57486724854
2022-09-16 18:34:35.696988,,,84654.57486724854
2022-09-17 18:34:35.696988,,,84654.57486724854
2022-09-18 18:34:35.696988,,,84654.57486724854
2022-09-19 18:34:35.696988,9626.HK,-645.0,84009.57486724854
2022-09-20 18:34:35.696988,,,84009.57486724854
2022-09-21 18:34:35.696988,,,84009.57486724854
2022-09-22 18:34:35.696988,,,84009.57486724854
2022-09-23 18:34:35.696988,,,84009.57486724854
2022-09-24 18:34:35.696988,,,84009.57486724854
2022-09-25 18:34:35.696988,,,84009.57486724854
2022-09-26 18:34:35.696988,0388.HK,-1300.0,82709.57486724854
2022-09-27 18:34:35.696988,0316.HK,-477.5987854003906,82231.97608184814
2022-09-28 18:34:35.696988,9626.HK,-322.00035095214844,81909.975730896
2022-09-29 18:34:35.696988,,,81909.975730896
2022-09-30 18:34:35.696988,,,81909.975730896
2022-10-01 18:34:35.696988,,,81909.975730896
2022-10-02 18:34:35.696988,,,81909.975730896
2022-10-03 18:34:35.696988,1211.HK,2527.6004333496094,84437.5761642456
2022-10-04 18:34:35.696988,,,84437.5761642456
2022-10-05 18:34:35.696988,1211.HK,-1648.2004089355469,82789.37575531006
2022-10-06 18:34:35.696988,0316.HK,-1580.80126953125,81208.57448577881
2022-10-07 18:34:35.696988,9866.HK,-2074.0,79134.57448577881
2022-10-08 18:34:35.696988,,,79134.57448577881
2022-10-09 18:34:35.696988,,,79134.57448577881
2022-10-10 18:34:35.696988,,,79134.57448577881
2022-10-11 18:34:35.696988,9866.HK,-2222.5,76912.07448577881
2022-10-12 18:34:35.696988,,,76912.07448577881
2022-10-13 18:34:35.696988,9961.HK,1358.001708984375,78270.07619476318
2022-10-14 18:34:35.696988,9626.HK,1658.8008728027344,79928.87706756592
2022-10-15 18:34:35.696988,,,79928.87706756592
2022-10-16 18:34:35.696988,,,79928.87706756592
2022-10-17 18:34:35.696988,0388.HK,-2280.0,77648.87706756592
2022-10-18 18:34:35.696988,,,77648.87706756592
2022-10-19 18:34:35.696988,9866.HK,-1600.6009216308594,76048.27614593506
2022-10-20 18:34:35.696988,9618.HK,-3373.3994903564453,72674.87665557861
2022-10-21 18:34:35.696988,0700.HK,-3112.200714111328,69562.67594146729
2022-10-22 18:34:35.696988,,,69562.67594146729
2022-10-23 18:34:35.696988,,,69562.67594146729
2022-10-24 18:34:35.696988,0700.HK,-67.198974609375,69495.47696685791
2022-10-25 18:34:35.696988,,,69495.47696685791
2022-10-26 18:34:35.696988,,,69495.47696685791
2022-10-27 18:34:35.696988,,,69495.47696685791
2022-10-28 18:34:35.696988,,,69495.47696685791
2022-10-29 18:34:35.696988,,,69495.47696685791
2022-10-30 18:34:35.696988,,,69495.47696685791
2022-10-31 18:34:35.696988,0388.HK,1913.9993286132808,71409.47629547119
2022-11-01 18:34:35.696988,0388.HK,1029.0003204345703,72438.47661590576
2022-11-02 18:34:35.696988,0388.HK,1020.0,73458.47661590576
2022-11-03 18:34:35.696988,9626.HK,4145.848983764648,77604.32559967041
2022-11-04 18:34:35.696988,9866.HK,1626.150894165039,79230.47649383545
2022-11-05 18:34:35.696988,,,79230.47649383545
2022-11-06 18:34:35.696988,,,79230.47649383545
2022-11-07 18:34:35.696988,0316.HK,-1476.0009384155271,77754.47555541992
2022-11-08 18:34:35.696988,,,77754.47555541992
2022-11-09 18:34:35.696988,,,77754.47555541992
2022-11-10 18:34:35.696988,9866.HK,5280.7994384765625,83035.27499389648
2022-11-11 18:34:35.696988,9866.HK,2477.6019897460938,85512.87698364258
2022-11-12 18:34:35.696988,,,85512.87698364258
2022-11-13 18:34:35.696988,,,85512.87698364258
2022-11-14 18:34:35.696988,9866.HK,-2664.200469970703,82848.67651367188
2022-11-15 18:34:35.696988,,,82848.67651367188
2022-11-16 18:34:35.696988,,,82848.67651367188
2022-11-17 18:34:35.696988,,,82848.67651367188
2022-11-18 18:34:35.696988,1211.HK,-1430.400909423828,81418.27560424805
2022-11-19 18:34:35.696988,,,81418.27560424805
2022-11-20 18:34:35.696988,,,81418.27560424805
2022-11-21 18:34:35.696988,,,81418.27560424805
2022-11-22 18:34:35.696988,0316.HK,1490.4003295898438,82908.67593383789
2022-11-23 18:34:35.696988,3690.HK,194.0,83102.67593383789
2022-11-24 18:34:35.696988,,,83102.67593383789
2022-11-25 18:34:35.696988,,,83102.67593383789
2022-11-26 18:34:35.696988,,,83102.67593383789
2022-11-27 18:34:35.696988,,,83102.67593383789
2022-11-28 18:34:35.696988,1211.HK,1471.99951171875,84574.67544555664
2022-11-29 18:34:35.696988,1211.HK,1463.0,86037.67544555664
2022-11-30 18:34:35.696988,,,86037.67544555664
2022-12-01 18:34:35.696988,,,86037.67544555664
2022-12-02 18:34:35.696988,,,86037.67544555664
2022-12-03 18:34:35.696988,,,86037.67544555664
2022-12-04 18:34:35.696988,,,86037.67544555664
2022-12-05 18:34:35.696988,,,86037.67544555664
2022-12-06 18:34:35.696988,,,86037.67544555664
2022-12-07 18:34:35.696988,,,86037.67544555664
2022-12-08 18:34:35.696988,9999.HK,-943.4992218017578,85094.17622375488
2022-12-09 18:34:35.696988,,,85094.17622375488
2022-12-10 18:34:35.696988,,,85094.17622375488
2022-12-11 18:34:35.696988,,,85094.17622375488
2022-12-12 18:34:35.696988,,,85094.17622375488
2022-12-13 18:34:35.696988,,,85094.17622375488
2022-12-14 18:34:35.696988,2382.HK,330.0018310546875,85424.17805480957
2022-12-15 18:34:35.696988,,,85424.17805480957
2022-12-16 18:34:35.696988,9866.HK,-2429.999542236328,82994.17851257324
2022-12-17 18:34:35.696988,,,82994.17851257324
2022-12-18 18:34:35.696988,,,82994.17851257324
2022-12-19 18:34:35.696988,0669.HK,259.20098876953125,83253.37950134277
2022-12-20 18:34:35.696988,,,83253.37950134277
2022-12-21 18:34:35.696988,9866.HK,1212.7495193481443,84466.12902069092
2022-12-22 18:34:35.696988,9866.HK,-3511.200469970703,80954.92855072021
2022-12-23 18:34:35.696988,,,80954.92855072021
2022-12-24 18:34:35.696988,,,80954.92855072021
2022-12-25 18:34:35.696988,,,80954.92855072021
2022-12-26 18:34:35.696988,,,80954.92855072021
2022-12-27 18:34:35.696988,,,80954.92855072021
2022-12-28 18:34:35.696988,1211.HK,1195.400848388672,82150.32939910889
2022-12-29 18:34:35.696988,9866.HK,709.2984161376953,82859.62781524658
2022-12-30 18:34:35.696988,,,82859.62781524658
2022-12-31 18:34:35.696988,,,82859.62781524658
2023-01-01 18:34:35.696988,,,82859.62781524658
2023-01-02 18:34:35.696988,,,82859.62781524658
2023-01-03 18:34:35.696988,9866.HK,292.402099609375,83152.02991485596
2023-01-04 18:34:35.696988,,,83152.02991485596
2023-01-05 18:34:35.696988,,,83152.02991485596
2023-01-06 18:34:35.696988,0316.HK,710.5,83862.52991485596
2023-01-07 18:34:35.696988,,,83862.52991485596
2023-01-08 18:34:35.696988,,,83862.52991485596
2023-01-09 18:34:35.696988,,,83862.52991485596
2023-01-10 18:34:35.696988,9866.HK,1905.698028564453,85768.22794342041
2023-01-11 18:34:35.696988,,,85768.22794342041
2023-01-12 18:34:35.696988,3690.HK,-1198.7990112304688,84569.42893218994
2023-01-13 18:34:35.696988,,,84569.42893218994
2023-01-14 18:34:35.696988,,,84569.42893218994
2023-01-15 18:34:35.696988,,,84569.42893218994
2023-01-16 18:34:35.696988,3690.HK,1155.9979248046875,85725.42685699463
2023-01-17 18:34:35.696988,,,85725.42685699463
2023-01-18 18:34:35.696988,,,85725.42685699463
2023-01-19 18:34:35.696988,,,85725.42685699463
2023-01-20 18:34:35.696988,,,85725.42685699463
2023-01-21 18:34:35.696988,,,85725.42685699463
2023-01-22 18:34:35.696988,,,85725.42685699463
2023-01-23 18:34:35.696988,,,85725.42685699463
2023-01-24 18:34:35.696988,,,85725.42685699463
2023-01-25 18:34:35.696988,,,85725.42685699463
2023-01-26 18:34:35.696988,9626.HK,-2279.399200439453,83446.02765655518
2023-01-27 18:34:35.696988,,,83446.02765655518
2023-01-28 18:34:35.696988,,,83446.02765655518
2023-01-29 18:34:35.696988,,,83446.02765655518
2023-01-30 18:34:35.696988,,,83446.02765655518
2023-01-31 18:34:35.696988,,,83446.02765655518
