stock,buy_price,n_shares,sell_price,net_gain,buy_date,sell_date
9633.HK,44.54999923706055,706,44.5,-35.299461364746094,2022-09-13,2022-09-23
9908.HK,9.0600004196167,3314,9.09000015258789,99.41911506652832,2022-09-15,2022-09-26
9938.HK,0.11299999803304672,274722,0.1120000034570694,-274.7205099016428,2022-09-19,2022-09-29
9633.HK,44.5,706,45.0,353.0,2022-09-23,2022-10-03
9908.HK,9.09000015258789,3314,9.069999694824219,-66.2815170288086,2022-09-26,2022-10-06
6117.HK,0.5099999904632568,60331,0.5199999809265137,603.3094246387482,2022-09-29,2022-10-10
9938.HK,0.10999999940395355,285202,0.10400000214576721,-1711.2112180292606,2022-10-10,2022-10-12
9633.HK,45.0,706,42.70000076293945,-1623.799461364746,2022-10-03,2022-10-13
9908.HK,9.069999694824219,3314,9.0,-231.97898864746094,2022-10-06,2022-10-17
9633.HK,42.70000076293945,706,40.5,-1553.200538635254,2022-10-13,2022-10-21
9908.HK,9.0,3314,8.350000381469727,-2154.098735809326,2022-10-17,2022-10-21
9938.HK,0.10400000214576721,285202,0.10700000077486038,855.6056090146303,2022-10-12,2022-10-24
6117.HK,0.49000000953674316,59886,0.46000000834465027,-1796.5800713896751,2022-10-25,2022-10-28
9633.HK,40.5,694,39.45000076293945,-728.6994705200195,2022-10-21,2022-10-31
9908.HK,8.100000381469727,3621,8.100000381469727,0.0,2022-10-24,2022-11-03
6117.HK,0.46000000834465027,59886,0.48500001430511475,1497.1503569483757,2022-10-28,2022-11-07
9633.HK,39.45000076293945,694,42.0,1769.6994705200195,2022-10-31,2022-11-10
9908.HK,8.100000381469727,3621,8.020000457763672,-289.679723739624,2022-11-03,2022-11-14
6199.HK,2.369999885559082,12255,2.4200000762939453,612.7523374557495,2022-11-07,2022-11-17
9633.HK,42.0,694,42.79999923706055,555.1994705200195,2022-11-10,2022-11-21
6199.HK,2.4200000762939453,12255,2.2799999713897705,-1715.7012856006622,2022-11-17,2022-11-22
9908.HK,8.020000457763672,3621,7.900000095367432,-434.5213122367859,2022-11-14,2022-11-24
9633.HK,42.79999923706055,694,45.04999923706055,1561.5,2022-11-21,2022-12-01
6199.HK,2.2799999713897705,12255,2.369999885559082,1102.9489481449127,2022-11-22,2022-12-02
9908.HK,7.900000095367432,3621,8.029999732971191,470.7286877632141,2022-11-24,2022-12-05
6117.HK,0.47999998927116394,60510,0.550000011920929,4235.701370537281,2022-12-02,2022-12-05
9633.HK,45.04999923706055,694,42.400001525878906,-1839.0984115600586,2022-12-01,2022-12-12
9908.HK,8.029999732971191,3882,7.989999771118164,-155.27985191345215,2022-12-05,2022-12-15
6199.HK,2.369999885559082,13158,2.369999885559082,0.0,2022-12-06,2022-12-16
9633.HK,42.400001525878906,694,44.400001525878906,1388.0,2022-12-12,2022-12-22
9908.HK,7.989999771118164,3882,8.300000190734863,1203.4216289520264,2022-12-15,2022-12-28
6199.HK,2.369999885559082,13158,2.369999885559082,0.0,2022-12-16,2022-12-28
6199.HK,2.369999885559082,13376,2.619999885559082,3344.0,2022-12-28,2022-12-30
9633.HK,44.400001525878906,694,43.650001525878906,-520.5,2022-12-22,2023-01-03
9938.HK,0.11900000274181366,266423,0.11999999731779099,266.421554915607,2022-12-29,2023-01-09
6117.HK,0.550000011920929,63718,0.5799999833106995,1911.5381770133972,2022-12-30,2023-01-09
6199.HK,2.4600000381469727,12314,2.2899999618530273,-2093.3809394836426,2023-01-03,2023-01-10
6199.HK,2.2899999618530273,13681,2.1500000953674316,-1915.3381733894348,2023-01-10,2023-01-11
9938.HK,0.11999999731779099,287200,0.11999999731779099,0.0,2023-01-09,2023-01-19
6199.HK,2.1500000953674316,14127,2.049999952316284,-1412.7020208835602,2023-01-11,2023-01-26
6117.HK,0.5600000023841858,54240,0.6000000238418579,2169.6011638641357,2023-01-12,2023-01-26
9938.HK,0.11999999731779099,287202,0.11800000071525574,-574.4030242413282,2023-01-19,2023-01-30
