STOCK,BUY PRICE,SHARES,SELL PRICE,NET GAIN,GAIN%,BUY DATE,SELL DATE,TOTAL DAYS ON MARKET,K,D,POTENTIAL,1000000,
2670.T,1648.853149,265,1527.750854,-32092.10815,-7.34,6/27/2019,7/9/2019,7,76.92303728,75.69221737,180.2083744,2448334.191,
8303.T,1633.985718,271,1680.866577,12704.71289,2.87,6/28/2019,7/9/2019,6,66.21950922,55.57722299,523.6384449,2461038.904,
9449.T,1817.562866,242,1685.650635,-31922.76001,-7.26,7/11/2019,7/16/2019,3,72.88072804,71.4437399,210.5308108,2429116.144,
4063.T,1937.842969,221,2123.544727,41040.08848,9.58,7/23/2019,7/25/2019,2,44.06058767,39.94421348,615.3129847,2470156.233,
9433.T,2395.727051,204,2465.093994,14150.85645,2.9,6/20/2019,7/29/2019,26,56.99946497,45.12653387,634.0041348,2484307.089,
6861.T,32791.96875,13,30454.5918,-30385.90039,-7.13,7/24/2019,7/29/2019,3,46.91090162,40.56995199,623.9307848,2453921.189,
8309.T,3286.280762,154,3074.661377,-32589.38525,-6.44,7/1/2019,7/31/2019,22,26.89446859,20.07173173,558.0582886,2421331.803,
6952.T,1125.58667,421,1272.634888,61907.29968,13.06,7/25/2019,8/9/2019,11,20.39729743,14.8136434,632.4563926,2483239.103,
2587.T,4117.518555,109,4191.29248,8041.35791,1.79,7/30/2019,8/19/2019,14,13.08426364,8.711054525,523.2015822,2491280.461,
3148.T,2177.651855,223,2186.165283,1898.494385,0.39,8/9/2019,8/19/2019,6,19.78149272,15.75205314,713.1866103,2493178.955,
4091.T,2058.23291,208,2104.158691,9552.5625,2.23,7/19/2019,8/21/2019,23,23.86616988,17.43963834,591.9373913,2502731.518,
6146.T,6102.782552,79,6248.752604,11531.63411,2.39,8/16/2019,9/2/2019,11,32.3789524,25.67086724,635.0337397,2514263.152,
3289.T,529.4771729,918,570.74646,37885.20557,7.79,8/14/2019,9/3/2019,14,25.55566708,24.07457085,618.3726314,2552148.358,
8795.T,853.0128784,558,947.6980591,52834.33081,11.1,8/20/2019,9/10/2019,15,13.61906907,8.636092597,502.4018598,2604982.688,
8595.T,1052.443604,415,1183.998901,54595.44861,12.5,8/22/2019,9/11/2019,14,13.44524339,10.82397516,619.6815279,2659578.137,
6728.T,4074.071289,124,4202.388672,15911.35547,3.15,9/3/2019,9/12/2019,7,54.39823633,40.32892858,676.8633379,2675489.493,
3092.T,2005.414795,245,2274.840332,66009.25659,13.43,9/11/2019,9/12/2019,1,43.72372714,37.0210297,485.9287078,2741498.749,
9508.T,975.9464111,555,986.6417236,5935.898438,1.1,9/13/2019,9/24/2019,7,64.50563936,47.51225916,98.81758861,2747434.648,
9519.T,844,607,940,58272,11.37,9/5/2019,9/25/2019,14,22.74092881,16.860256,484.2817159,2805706.648,
9843.T,14903.72266,36,15257.99609,12753.84375,2.38,9/12/2019,9/25/2019,9,56.57770768,48.56443884,566.8689718,2818460.491,
4568.T,2134.879883,247,2166.05127,7699.33252,1.46,9/10/2019,9/26/2019,12,40.09624879,36.91747453,683.5775812,2826159.824,
4716.T,7989.371094,59,7997.970215,507.3481445,0.11,8/19/2019,9/27/2019,29,51.64187757,39.84836879,654.1561669,2826667.172,
4307.T,2069.748535,266,2087.887695,4825.016602,0.88,9/26/2019,10/4/2019,5,54.34166408,46.28482726,608.2280068,2831492.189,
7974.T,3228.00415,165,3266.347168,6326.5979,1.19,10/7/2019,10/9/2019,2,35.69565168,29.20795559,418.446072,2837818.786,
6479.T,1728.636108,309,1734.357056,1767.772705,0.33,10/4/2019,10/10/2019,3,63.26658158,58.42431331,485.2411803,2839586.559,
3549.T,7853.979004,68,7449.439941,-27508.65625,-5.15,10/8/2019,10/17/2019,7,29.92590602,20.70796609,651.8434607,2812077.903,
5411.T,1136.667114,461,1161.303467,11357.35852,2.17,10/1/2019,10/31/2019,21,66.88412099,62.43845324,418.8150928,2823435.261,
5019.T,2635.350098,192,2707.146484,13784.90625,2.72,10/21/2019,10/31/2019,8,41.53474008,38.20017681,635.4748221,2837220.168,
8697.T,1627.579712,331,1678.703003,16921.80933,3.14,10/11/2019,11/1/2019,15,37.77903363,29.3780025,652.5833616,2854141.977,
8015.T,3098.330322,174,3168.547119,12217.72266,2.27,10/15/2019,11/1/2019,13,35.37460603,25.93923334,692.9092747,2866359.7,
7733.T,1431.473145,380,1648.715698,82552.17041,15.18,11/6/2019,11/7/2019,1,55.54348758,41.69566028,613.1819283,2948911.87,0.132430838
9719.T,1604.295166,341,1770.568848,56699.32544,10.36,9/24/2019,11/11/2019,32,60.34223555,48.08951542,479.99406,3005611.196,
3563.T,1856.57959,315,2038.835571,57410.63416,9.82,11/7/2019,11/12/2019,3,60.42558203,52.94757163,572.6040311,3063021.83,
6857.T,1126.633301,535,1153.606201,14430.50171,2.39,11/11/2019,11/19/2019,6,54.24005323,47.01441755,510.6083135,3077452.331,
8174.T,939.6896973,625,1033.808228,58824.08142,10.02,11/8/2019,11/27/2019,13,26.30936957,18.12924618,428.5698494,3136276.413,
9090.T,1151.312622,473,1249.052246,46230.84216,8.49,11/5/2019,11/29/2019,18,20.45455984,13.74525653,438.234535,3182507.255,
7832.T,2110.21875,304,2146.806803,11122.76823,1.73,11/12/2019,12/3/2019,15,33.44380834,31.97752375,505.264545,3193630.023,
8056.T,3291.629883,160,3309.993164,2938.125,0.56,10/31/2019,12/9/2019,27,52.75699239,41.8865792,548.982155,3196568.148,
3064.T,1505.90979,410,1430.125244,-31071.66382,-5.03,11/22/2019,12/11/2019,13,37.57488959,31.60034788,522.0566265,3165496.484,
7013.T,2340.981445,275,2393.515625,14446.89941,2.24,11/27/2019,12/13/2019,12,27.10442921,20.45255119,681.6785071,3179943.384,
1893.T,591.7142944,1108,600.5722656,9814.63208,1.5,12/5/2019,12/16/2019,7,32.10871656,18.71353868,586.8191466,3189758.016,
4689.T,380.9404602,1637,412.2896729,51318.6611,8.23,12/13/2019,12/20/2019,5,21.8261055,14.52706236,560.5815573,3241076.677,
7269.T,4424.718262,133,4126.945313,-39603.80225,-6.73,12/2/2019,1/8/2020,24,7.595171015,7.241652458,640.8431669,3201472.875,
1414.T,4276.329102,123,4370.05957,11528.84766,2.19,12/9/2019,1/9/2020,20,54.97912706,37.21264107,633.8330212,3213001.722,
3141.T,3291.675293,200,3310.897461,3844.433594,0.58,12/20/2019,1/10/2020,12,49.3506971,34.84847848,643.7931639,3216846.156,
2433.T,1613.19812,399,1531.806519,-32475.24902,-5.05,12/17/2019,1/21/2020,22,31.62015309,27.76549294,645.1359781,3184370.907,
4768.T,4256.385254,142,4313.32666,8085.679688,1.34,1/14/2020,1/27/2020,8,36.7069422,27.58453088,610.6267892,3192456.587,
7550.T,2390.778076,276,2259.683594,-36182.07715,-5.48,12/24/2019,1/30/2020,22,21.06608534,16.71976116,625.72912,3156274.51,
9684.T,5352.646973,112,4984.475586,-41235.19531,-6.88,1/10/2020,1/30/2020,12,50.00002254,34.65077177,587.4253403,3115039.314,
9503.T,1041.758423,589,1047.720947,3511.92688,0.57,1/22/2020,1/30/2020,4,22.60744118,21.30441856,531.6342626,3118551.241,
3626.T,2106.271729,257,2134.564941,7271.355713,1.34,1/9/2020,2/4/2020,16,37.99994049,21.68638936,584.8650468,3125822.597,
9517.T,1603.893311,381,1516.321655,-33364.80066,-5.46,1/29/2020,2/12/2020,10,11.75644627,8.981883824,623.7334189,3092457.796,
9532.T,1684.993896,345,1703.946533,6538.659668,1.12,2/4/2020,2/17/2020,9,5.364099695,3.184194208,557.0975261,3098996.456,
1605.T,867.0078125,691,876.2626343,6395.081848,1.07,1/31/2020,2/18/2020,12,8.734663836,7.578224488,455.7036666,3105391.538,
8282.T,1166.665283,499,1169.304565,1317.001831,0.23,2/5/2020,2/18/2020,9,13.54180544,10.99453773,541.457045,3106708.539,
3769.T,7289.878906,80,7358.099121,5457.617188,0.94,2/6/2020,2/20/2020,10,26.82223796,16.57408427,594.4791371,3112166.157,
2587.T,4329.35791,136,4106.146973,-30356.6875,-5.16,2/20/2020,2/25/2020,3,56.27118335,46.20384213,403.647699,3081809.469,
4901.T,5035.384277,116,5044.737305,1084.951172,0.19,2/19/2020,3/2/2020,8,20.53685014,13.62092391,616.6115325,3082894.42,
6869.T,6685.709473,87,6123.060547,-48950.45654,-8.42,3/2/2020,3/9/2020,5,8.095216135,7.258574053,550.5689355,3033943.964,
4523.T,7278.652832,78,6793.287598,-37858.48828,-6.67,3/10/2020,3/12/2020,2,20.30308965,16.3146004,595.6835157,2996085.476,
8591.T,1153.571777,485,1093.525269,-29122.55676,-5.21,3/17/2020,3/18/2020,1,10.58421607,10.38654401,504.0922896,2966962.919,
9434.T,1180.777588,493,1120.174194,-29877.47302,-5.13,3/5/2020,3/23/2020,12,42.24118846,27.64915108,617.2669143,2937085.446,
6702.T,8441.633789,65,7973.704102,-30415.42969,-5.54,3/19/2020,3/23/2020,2,9.84704538,8.597855395,620.5581972,2906670.016,
9984.T,3675.362793,148,4042.802002,54381.00293,10,3/24/2020,3/25/2020,1,14.19246752,7.768878888,339.2538609,2961051.019,
4768.T,3909.990479,139,4313.32666,56063.72925,10.32,3/23/2020,3/27/2020,4,23.33572706,15.59007459,682.7466111,3017114.748,
4021.T,3329.386475,168,3665.084473,56397.26367,10.08,3/25/2020,3/27/2020,2,18.31444897,7.956571296,583.9146637,3073512.012,
1973.T,1340.934448,432,1246.915039,-40616.38477,-7.01,3/30/2020,4/1/2020,2,64.73416615,46.78968686,5.180556234,3032895.627,
6920.T,5387.832031,106,5093.414551,-31208.25293,-5.46,4/8/2020,4/13/2020,1,78.77934892,69.39902374,73.69302222,3001687.374,
8035.T,7071.147786,80,7151.120443,6397.8125,1.13,4/7/2020,4/15/2020,4,63.78471497,55.71233313,18.23647038,3008085.187,
6849.T,3557.591064,158,3704.834473,23264.4585,4.14,4/14/2020,4/21/2020,5,57.2215344,55.27291007,374.3430141,3031349.645,
4088.T,1352.817383,418,1361.939697,3813.127441,0.67,4/17/2020,5/7/2020,12,67.7130578,62.87457827,261.5837778,3035162.773,
9069.T,766.5290527,746,770.1109009,2672.058716,0.47,4/23/2020,5/7/2020,8,78.77848,77.05550751,150.4723513,3037834.831,
2587.T,3822.483643,149,3627.174072,-29101.12598,-5.11,4/27/2020,5/7/2020,6,46.45690692,41.65691765,332.2249723,3008733.705,
2811.T,2672.986572,215,2677.818115,1038.781738,0.18,4/28/2020,5/8/2020,6,43.83099402,35.5675441,600.7603441,3009772.487,
3923.T,860.9510498,651,932.2399292,46409.06049,8.28,5/7/2020,5/12/2020,3,64.14197477,60.69127761,403.1305769,3056181.548,
7956.T,3700.552246,153,3714.107422,2073.941895,0.37,5/11/2020,5/21/2020,8,31.53438503,21.16859431,522.2224143,3058255.489,
4523.T,7006.586426,80,7836.900879,66425.15625,11.85,5/8/2020,5/29/2020,15,41.56615151,33.2716211,476.9593899,3124680.646,
2264.T,4329.525391,136,4339.104004,1302.691406,0.22,5/15/2020,5/29/2020,10,61.96979194,51.44394246,544.4686469,3125983.337,
4348.T,2651.25,215,2747.344971,20660.4187,3.62,5/25/2020,6/8/2020,10,30.26228388,23.63935249,667.8238098,3146643.756,
8113.T,3982.894043,147,3987.750244,713.8615723,0.12,5/18/2020,6/11/2020,18,34.42832831,20.81585234,574.2548686,3147357.617,
6758.T,6827.70459,89,7249.724609,37559.78174,6.18,6/1/2020,6/12/2020,9,39.75122735,32.53754806,440.2155669,3184917.399,
2782.T,3241.417969,188,3578.969727,63459.73047,10.41,6/2/2020,6/15/2020,9,34.1572639,28.18702632,501.7341472,3248377.13,
7735.T,2337.55957,252,2084.614502,-63742.15723,-10.82,6/8/2020,6/15/2020,5,40.47060374,31.28776586,585.3923852,3184634.972,
4716.T,10459.39355,58,11677.62598,70657.48047,11.65,6/16/2020,7/3/2020,11,30.72213952,25.56396933,562.5926242,3255292.453,
4568.T,2846.074707,213,2676.48584,-36122.42871,-5.96,6/23/2020,7/9/2020,10,26.39745665,24.42929588,664.7416136,3219170.024,
5344.T,8023.305176,75,8141.29541,8849.267578,1.47,6/26/2020,7/15/2020,12,36.66662215,32.66665537,666.6631228,3228019.292,
9503.T,909.5128784,675,944.3267212,23499.34387,3.83,6/30/2020,7/20/2020,13,15.45119799,10.57551972,392.5713198,3251518.636,
6988.T,5468.35498,123,5477.46875,1120.993652,0.17,7/3/2020,7/29/2020,18,38.33333987,35.49912088,623.4022181,3252639.629,
2433.T,1156.261841,529,1071.024536,-45090.53418,-7.37,7/15/2020,7/31/2020,12,27.1493291,17.13882526,603.7350076,3207549.095,
1417.T,1444.272705,441,1310.677246,-58915.59741,-9.25,7/20/2020,7/31/2020,9,53.91300022,47.09347353,407.2044781,3148633.498,
9143.T,2140.703857,282,2215.651855,21135.33545,3.5,8/3/2020,8/12/2020,7,80.20828932,72.45893989,191.0371488,3169768.833,
6754.T,2318.220703,247,2193.060547,-30914.55859,-5.4,7/13/2020,8/17/2020,25,55.64637695,54.25325863,488.3398856,3138854.275,
4519.T,4625.574219,131,4666.999512,5426.713379,0.9,8/4/2020,8/24/2020,14,13.70268356,10.68238458,615.1875527,3144280.988,
6432.T,1786.630615,339,1972.122803,62881.85156,10.38,8/11/2020,8/24/2020,9,49.52381414,37.03526269,531.4123274,3207162.839,
6383.T,3198.814128,195,3022.733398,-34335.74219,-5.5,8/12/2020,8/25/2020,9,40.00261532,36.96492304,614.5409062,3172827.097,
9759.T,1818.27832,298,1821.067139,831.0678711,0.15,8/18/2020,8/25/2020,5,38.06760512,31.46525655,549.0967098,3173658.165,
3349.T,19446.25,32,18293.6582,-36882.9375,-5.93,8/24/2020,8/27/2020,3,58.45355422,46.30561445,619.1252941,3136775.228,
3880.T,1425.342529,402,1337.998535,-35112.28564,-6.13,4/10/2020,9/9/2020,103,71.08488835,66.01787555,304.6892599,3101662.942,
5021.T,1480.974731,400,1401.731079,-31697.46094,-5.35,8/31/2020,9/9/2020,7,51.98562552,45.32203241,411.6390637,3069965.481,
4021.T,5297.010254,112,5017.730469,-31279.33594,-5.27,8/25/2020,9/16/2020,16,30.22625491,18.21069671,357.6562229,3038686.145,
2503.T,1863.893799,318,1761.491699,-32563.86768,-5.49,9/2/2020,9/17/2020,11,49.09702296,35.21906762,205.3782753,3006122.277,
9143.T,2260.1521,248,2562.286377,74929.30078,13.37,9/18/2020,9/25/2020,5,35.83327532,23.39596839,619.9956384,3081051.578,
8439.T,5109.957031,116,5252.323242,16514.48047,2.79,9/3/2020,9/30/2020,19,17.24140104,10.99708531,352.0228677,3097566.059,
6302.T,2271.728516,244,2282.438721,2613.290039,0.47,9/11/2020,10/6/2020,15,52.07280125,41.98639127,578.7255404,3100179.349,
8570.T,958.1339722,636,1049.384888,58035.58228,9.52,10/5/2020,10/9/2020,4,63.18667259,46.26616368,550.9390705,3158214.931,
7956.T,4301.961914,139,4529.820313,31672.31738,5.3,9/25/2020,10/15/2020,12,27.5675735,18.31341413,564.6373491,3189887.248,
2317.T,449.5039978,1485,487.4736633,56384.95331,8.45,10/13/2020,10/20/2020,5,52.15257708,40.77947289,535.9717458,3246272.202,
3765.T,2132.354736,339,2336.352783,69155.33789,9.57,10/21/2020,10/23/2020,2,33.52054799,27.07361449,527.1162172,3315427.54,
8282.T,1305.09729,458,1228.486206,-35087.87646,-5.87,9/28/2020,10/26/2020,17,24.2715704,12.88708511,614.9521306,3280339.663,
8020.T,1143.411133,486,1083.185669,-29269.57544,-5.27,10/6/2020,10/27/2020,14,36.90724452,34.98282722,567.3746103,3251070.088,
6971.T,5806.952637,94,5372.735352,-40816.4248,-7.48,9/10/2020,10/30/2020,33,49.55378856,42.76315007,635.0794412,3210253.663,
1911.T,1552.158936,405,1450.392456,-41215.42419,-6.56,10/19/2020,10/30/2020,8,62.79126048,51.1152431,91.91964978,3169038.239,
6920.T,8963.577148,60,9790.078125,49590.05859,9.22,11/4/2020,11/9/2020,3,44.12898903,37.79974468,597.5875736,3218628.297,0.091463034
2371.T,2772.808838,198,3189.914795,82586.97949,15.04,11/5/2020,11/10/2020,3,37.47864058,29.24714033,625.2039555,3301215.277,
3088.T,1272.849243,461,1449.253784,81322.49341,13.86,11/9/2020,11/16/2020,5,46.51679684,28.65116825,692.5555718,3382537.77,
6967.T,1758.762695,359,1933.667114,62790.6864,9.94,11/10/2020,11/16/2020,4,30.25351225,22.98030873,667.0737641,3445328.457,
7747.T,3233.743164,168,3243.602295,1656.333984,0.3,11/2/2020,11/18/2020,12,32.75864262,24.39985729,585.2665238,3446984.791,
9069.T,884.4297485,621,908.0145874,14646.18494,2.67,11/6/2020,11/19/2020,9,35.09795513,21.37908476,591.484187,3461630.976,
8354.T,1610.408569,492,1784.410767,85609.08105,10.8,10/23/2020,11/26/2020,23,22.5293765,16.13511538,686.1848324,3547240.057,
4980.T,1124.97998,605,1281.778442,94863.06946,13.94,11/16/2020,12/2/2020,12,23.55022992,19.36657174,411.3810444,3642103.126,
7974.T,4497.82373,132,4705.274902,27383.55469,4.61,11/19/2020,12/4/2020,11,28.09681711,24.94157276,167.5915289,3669486.681,
2384.T,2320.842041,257,2380.716553,15387.74951,2.58,11/24/2020,12/7/2020,9,46.84410079,41.97716215,483.4552791,3684874.43,
4689.T,595.7346191,1003,597.3921509,1662.504333,0.28,11/20/2020,12/9/2020,13,11.61383485,7.67033041,670.4882927,3686536.935,
4205.T,1234.720337,711,1300.396973,46696.08801,5.32,11/26/2020,12/10/2020,10,50.2462932,34.42438905,502.8555313,3733233.023,
7203.T,1367.530762,443,1479.739258,49708.36377,8.21,12/9/2020,12/14/2020,3,45.26263178,36.6633547,513.9019845,3782941.386,
2531.T,1129.572876,686,1147.078491,12008.85205,1.55,12/2/2020,12/15/2020,9,76.42940992,74.06074179,319.547929,3794950.238,
4506.T,1334.710449,532,1264.161621,-37531.97656,-5.29,12/14/2020,12/18/2020,4,33.71797946,22.12746511,594.8138893,3757418.262,
1721.T,2860.195313,261,2932.376953,18839.4082,2.52,12/16/2020,1/8/2021,15,49.99997318,39.86262747,614.28772,3776257.67,
2670.T,1430.424438,497,1498.91626,34040.43518,4.79,12/23/2020,1/8/2021,10,13.64501088,9.751854173,585.9667007,3810298.105,
5411.T,929.3825073,812,879.260437,-40699.12109,-5.39,1/8/2021,1/14/2021,4,48.53822941,30.99930821,624.3161372,3769598.984,
9613.T,1328.692627,535,1413.254639,45240.67627,6.36,12/18/2020,1/18/2021,19,33.06923656,27.94481991,570.7542884,3814839.66,
9684.T,6061.227539,118,5603.055664,-54064.28125,-7.56,1/14/2021,1/21/2021,5,32.17398487,20.18184398,608.1411288,3760775.379,
7550.T,2635.022461,235,2770.202637,31767.34131,5.13,12/4/2020,1/22/2021,33,58.37269149,55.72315571,546.9628482,3792542.72,
2379.T,2416.882568,281,2694.838379,78105.58276,11.5,1/22/2021,1/28/2021,4,28.89101415,16.91610727,688.6397125,3870648.303,
3116.T,1549.015015,457,1742.757202,88540.17969,12.51,1/21/2021,2/3/2021,9,48.53196773,39.80583978,618.602964,3959188.483,
3635.T,2168.615723,313,2244.390625,23717.54443,3.49,1/25/2021,2/3/2021,7,23.14470814,18.3920618,741.1599441,3982906.027,
2702.T,5065.383789,151,5102.491211,5603.220703,0.73,12/11/2020,2/5/2021,38,33.14294519,21.31315309,531.3195436,3988509.248,
3107.T,1601.055542,468,1509.515259,-42840.85254,-5.72,2/3/2021,2/12/2021,6,20.75864598,17.36891664,628.3554761,3945668.395,
6890.T,1619.776001,469,1783.256958,76672.56885,10.09,2/5/2021,2/15/2021,4,22.04724105,19.86803743,646.9579251,4022340.964,
8078.T,2679.299316,283,2513.155273,-47018.76416,-6.2,2/8/2021,2/19/2021,7,46.93075767,29.04553695,575.7869015,3975322.2,
3549.T,8318.482422,91,8407.609375,8110.552734,1.07,2/1/2021,2/24/2021,15,8.867318908,8.171392431,513.0450407,3983432.753,
6005.T,5974.774414,129,5550.073242,-54786.45117,-7.11,2/15/2021,2/24/2021,7,65.64571666,50.31620335,536.7538097,3928646.302,
6976.T,5559.34082,133,5245.199707,-41780.76807,-5.65,2/22/2021,2/24/2021,2,36.1999921,29.67024857,562.4332714,3886865.534,
4502.T,3268.189941,230,3309.195068,9431.179199,1.25,1/13/2021,3/3/2021,33,26.49931387,16.72027744,605.3061146,3896296.713,
6323.T,7490.086426,97,7078.328125,-39940.55518,-5.5,3/1/2021,3/4/2021,3,28.26564553,27.75463027,642.3396978,3856356.158,
2587.T,3771.947021,191,3805.496582,6407.966064,0.89,3/5/2021,3/15/2021,6,55.80305087,36.81141743,534.8166844,3862764.124,
4506.T,1829.506836,396,1977.278198,58517.45947,8.08,3/9/2021,3/15/2021,4,53.17545571,35.246777,620.5658119,3921281.583,
4812.T,3623.075439,201,4020.847168,79952.11743,10.98,2/25/2021,3/18/2021,15,56.53539723,48.31608454,459.694394,4001233.701,
3407.T,1076.704224,689,1205.347168,88634.98865,11.95,3/3/2021,3/18/2021,11,23.23732052,17.83723858,568.8803015,4089868.689,
2371.T,3104.597656,263,2853.385986,-66068.66919,-8.09,3/18/2021,3/24/2021,4,24.12450408,21.28695538,641.1417336,4023800.02,
8698.T,976.602478,841,866.2203369,-92831.38068,-11.3,3/19/2021,3/24/2021,3,45.73815974,28.61801723,731.1925426,3930968.639,
8282.T,1335.741943,543,1386.215454,27407.11633,3.78,3/11/2021,3/25/2021,10,37.50002065,27.24734039,590.7631593,3958375.756,
7164.T,4668.951172,162,4798.387207,20968.6377,2.77,3/16/2021,3/26/2021,8,29.8925094,26.08230129,634.7270837,3979344.393,
2264.T,5632.213867,131,5755.693359,16175.81348,2.19,3/25/2021,3/30/2021,3,93.56159002,90.31063078,12.87208178,3995520.207,
8892.T,714.6380005,1065,721.8931885,7726.775208,1.02,4/1/2021,4/2/2021,0,58.10813155,56.21624392,497.5930948,4003246.982,
4819.T,4154.975098,181,4578.200684,76603.83105,10.19,3/15/2021,4/5/2021,13,50.14704105,32.72383888,639.6635676,4079850.813,
8088.T,6607.273438,114,6651.479004,5039.43457,0.67,3/26/2021,4/9/2021,7,80.46336695,74.75935286,99.59608686,4084890.248,
4183.T,3307.51709,229,3316.820557,2130.493896,0.28,4/9/2021,4/15/2021,4,41.08925985,37.97259083,581.1496334,4087020.742,
3880.T,1874.680908,404,1882.913818,3326.095703,0.44,3/29/2021,4/19/2021,12,17.88586212,9.597280772,651.2494111,4090346.837,
7951.T,6018.206543,127,6114.962402,12287.99414,1.61,4/2/2021,4/19/2021,9,45.99847391,40.1588204,550.7672923,4102634.832,
5393.T,2589.999268,321,2605.607178,5010.13916,0.6,4/5/2021,4/22/2021,12,66.29055535,65.48247102,383.4114307,4107644.971,
8273.T,4288.51123,177,4045.323486,-43044.23071,-5.67,4/15/2021,4/28/2021,9,50.5658646,41.30650248,655.3625475,4064600.74,
8283.T,5727.864258,131,5411.777832,-41407.32178,-5.52,3/30/2021,5/7/2021,25,48.84052713,38.57496899,476.3200289,4023193.418,
6701.T,6024.067383,125,5699.988281,-40509.8877,-5.38,4/28/2021,5/12/2021,10,22.89852784,18.05417452,686.1586598,3982683.531,
6967.T,3311.127686,214,3029.122803,-60349.04492,-8.52,5/7/2021,5/12/2021,3,46.28303351,35.34208635,665.6189397,3922334.486,
4206.T,3675.081055,215,3813.242432,29704.69604,3.76,4/26/2021,5/14/2021,14,23.48024594,17.61741313,656.3029525,3952039.182,
6302.T,2892.720459,261,2952.128418,15505.47729,2.05,5/6/2021,5/17/2021,7,42.76919465,40.28073696,462.956518,3967544.659,
1861.T,2756.9021,286,2766.031006,2610.867188,0.33,4/22/2021,5/20/2021,19,34.60908985,25.28068996,704.4085089,3970155.526,
7735.T,4244.759766,182,4678.079102,78864.11914,10.21,5/21/2021,6/1/2021,7,12.99868844,11.6022892,645.8042136,4049019.645,
6586.T,4709.893555,163,5192.085449,78597.27881,10.24,5/20/2021,6/2/2021,9,23.84610431,19.94527354,644.9280718,4127616.924,
6134.T,2443.646973,316,2471.258789,8725.333984,1.13,5/24/2021,6/2/2021,7,15.67592638,10.53340635,466.1884936,4136342.258,
6532.T,3317.899658,256,3588.24707,69208.9375,8.15,6/1/2021,6/3/2021,2,71.40732168,67.50676514,371.5237791,4205551.196,
6273.T,60963.30859,11,63366.9375,26439.91797,3.94,5/14/2021,6/8/2021,16,20.30259013,16.60509844,575.6098195,4231991.114,
3563.T,4638.006836,163,4667.330566,4779.768066,0.63,5/18/2021,6/8/2021,14,23.69214463,17.09342929,645.9829224,4236770.882,
8795.T,1398.126587,582,1319.487671,-45767.84912,-5.62,6/2/2021,6/11/2021,7,84.76146073,74.62978373,247.6970477,4191003.032,
2871.T,2738.19873,266,2784.802002,12396.47021,1.7,6/8/2021,6/18/2021,7,57.94415496,44.97235108,342.139876,4203399.503,
5423.T,1071.655762,697,1008.011536,-44360.02557,-5.94,6/11/2021,6/18/2021,4,31.81104376,25.08107919,388.8457428,4159039.477,
8766.T,1607.971191,539,1492.379395,-62303.97852,-7.19,6/4/2021,6/21/2021,10,25.08807438,17.46624835,416.1303208,4096735.499,
1605.T,719.4684448,1204,744.4934692,30130.12939,3.48,6/3/2021,6/22/2021,12,47.97955921,36.81041697,447.9126575,4126865.628,
4974.T,2857.935303,262,2866.592773,2268.257324,0.3,6/14/2021,6/24/2021,8,53.09509065,43.27588117,489.9562626,4129133.885,
3291.T,2665.419434,291,2503.933594,-46992.37939,-6.06,6/24/2021,7/6/2021,7,42.0191684,34.8598691,481.3092576,4082141.506,
8316.T,3468.739746,226,3293.92749,-39507.56982,-5.04,6/22/2021,7/19/2021,18,22.32873827,18.31000159,327.0565215,4042633.936,
7269.T,4532.499023,171,4247.789063,-48685.40332,-6.28,6/25/2021,7/19/2021,15,54.81594417,39.32851101,578.3468855,3993948.533,
3289.T,607.9299927,1199,571.732605,-43400.66785,-5.95,7/12/2021,7/20/2021,6,11.7240102,11.45008975,615.7963632,3950547.865,
8804.T,1509.715698,515,1544.111938,17714.06372,2.28,7/2/2021,7/26/2021,16,19.07290337,13.08433396,371.0147978,3968261.929,
8591.T,1757.849976,443,1759.674316,808.1829834,0.1,6/28/2021,7/27/2021,20,47.02885071,39.05857721,557.656023,3969070.112,
3186.T,2211.370117,333,2236.017578,8207.604492,1.11,7/26/2021,7/27/2021,1,92.61322779,92.48717469,6.122729476,3977277.716,
9107.T,1064.028687,702,1149.203247,59792.5415,8,8/2/2021,8/11/2021,7,43.12589125,27.42983127,650.7758644,4037070.258,
4543.T,4149.652344,180,4254.125488,18805.16602,2.52,7/27/2021,8/13/2021,13,16.14437264,10.83047832,648.4318341,4055875.424,
4848.T,2233.883789,361,2049.47876,-66570.21558,-8.25,8/11/2021,8/16/2021,3,42.07325316,25.24555777,590.4872884,3989305.208,
8088.T,6118.973633,122,5722.014648,-48428.99609,-6.49,7/29/2021,8/19/2021,15,27.6666593,22.24615673,537.1217738,3940876.212,
9434.T,1290.737305,581,1296.396606,3288.054321,0.44,8/6/2021,9/1/2021,18,58.13440791,39.38683373,512.7151929,3944164.266,
4151.T,3311.115723,225,3654.311768,77219.11011,10.36,8/5/2021,9/2/2021,20,9.917455725,8.184821399,596.523286,4021383.376,
1973.T,1905.647095,383,2027.623413,46716.92993,6.4,8/23/2021,9/6/2021,10,77.21069098,67.53917946,320.5078968,4068100.306,
1878.T,11082.72754,67,12438.49707,90836.55859,12.23,8/18/2021,9/14/2021,19,7.613090117,6.229393725,501.6816373,4158936.865,
2914.T,1887.372192,437,1904.42688,7452.898438,0.9,9/2/2021,9/15/2021,9,33.90795272,19.28795279,554.7449219,4166389.763,
6724.T,2084.039795,372,2172.005371,32723.19434,4.22,9/6/2021,9/15/2021,7,71.50400503,53.12924381,489.9599449,4199112.958,
