STOCK,BUY PRICE,SHARES,SELL PRICE,NET GAIN,GAIN%,BUY DATE,SELL DATE,TOTAL DAYS ON MARKET,K,D,POTENTIAL,2270000,
5019.T,3245.989258,100,3033.370117,-21261.91406,-6.55,2022-09-20,2022-09-26,4,22.79569591,22.79469477,464.4725759,3453243.659,52.12527132
9744.T,2254.45166,300,2158.276611,-28852.51465,-4.27,2022-09-12,2022-09-28,12,13.40216497,8.606582814,659.2707387,3424391.144,50.85423544
5021.T,3737.35498,100,3539.661133,-19769.38477,-5.29,2022-09-15,2022-09-28,9,37.11535836,32.80971087,542.0432152,3404621.76,49.98333743
2897.T,9800.580078,100,9835.595703,3501.5625,0.36,2022-09-27,2022-10-06,6,35.25989429,22.13270373,503.1641947,3408123.322,50.13759128
4206.T,3009.979492,100,3053.462402,4348.291016,1.44,2022-10-03,2022-10-12,6,45.18453279,39.14370118,432.8358269,3412471.613,50.32914595
8058.T,4091.979492,100,3869.096191,-22288.33008,-5.45,2022-10-04,2022-10-13,7,25.66619171,13.8804391,624.7717194,3390183.283,49.34728119
6501.T,6277.418945,100,6419.930176,14251.12305,2.27,2022-09-29,2022-10-14,10,12.17028228,7.860790844,404.1510741,3404434.406,49.97508397
7202.T,1597.761353,300,1625.424072,8298.815918,1.73,2022-10-05,2022-10-14,7,34.42807696,27.55973355,571.3831647,3412733.222,50.34067057
5401.T,2019.833862,700,1986.090698,-23620.21484,-1.67,2022-10-06,2022-10-21,11,42.03646187,24.97927519,551.0526193,3389113.007,49.30013248
9843.T,12408.70898,100,13642.6416,123393.2617,9.94,2022-10-24,2022-10-28,4,48.97728377,42.87292641,266.4090454,3512506.269,54.73595898
3382.T,5497.84082,200,5530.478027,6527.441406,0.59,2022-10-18,2022-11-01,10,36.64236506,26.11920606,584.3312765,3519033.71,55.02351147
2229.T,2925.570801,300,2928.516113,883.59375,0.1,2022-11-01,2022-11-02,1,39.4410213,38.49188542,615.4456326,3519917.304,55.0624363
2784.T,1678.849609,800,1567.9729,-88701.36719,-6.6,2022-10-31,2022-11-04,4,43.03991038,30.22981725,416.768071,3431215.937,51.15488709
9434.T,1396.668091,100,1395.244507,-142.3583984,-0.1,2022-10-26,2022-11-14,13,50.55147454,43.71348597,246.205005,3431073.578,51.14861579
7164.T,4724.64502,200,4831.47168,21365.33203,2.26,2022-11-02,2022-11-14,8,50.95240629,43.74924831,533.5186112,3452438.911,52.08981985
4612.T,946.7072754,700,1079.265991,92791.10107,14,2022-10-19,2022-11-15,19,14.79084056,9.015732536,305.2076958,3545230.012,56.17753355
4403.T,5340.602051,200,5350.419434,1963.476563,0.18,2022-11-07,2022-11-15,6,56.74690139,33.20512493,392.3154459,3547193.488,56.26403032
3765.T,2101.858643,100,2098.900879,-295.7763672,-0.14,2022-10-25,2022-11-16,16,13.58780519,11.43094009,211.5284962,3546897.712,56.25100052
8595.T,2104.118164,1200,2336.571289,278943.75,11.05,2022-11-15,2022-11-28,9,42.98297593,38.79795176,515.593066,3825841.462,68.53927144
7186.T,435.2796631,500,453.6174011,9168.869019,4.21,2022-11-17,2022-12-01,10,14.79999241,11.85115911,512.9227227,3835010.331,68.94318638
9613.T,2049.713623,200,2065.518555,3160.986328,0.77,2022-11-16,2022-12-02,12,51.46757206,39.34619861,543.9602464,3838171.317,69.08243688
8410.T,244.6484528,900,244.6484528,0,0,2022-11-18,2022-12-05,11,11.33335411,8.147495424,503.8923472,3838171.317,69.08243688
9432.T,95.42425537,1800,92.86669922,-4603.601074,-2.68,2022-11-21,2022-12-06,11,15.94132899,8.123365362,631.541212,3833567.716,68.87963507
9984.T,5871.725098,100,5682.186523,-18953.85742,-3.23,2022-12-06,2022-12-20,10,9.622204644,8.842027407,603.5046279,3814613.859,68.04466338
6504.T,5476.927246,100,5143.804688,-33312.25586,-6.08,2022-12-13,2022-12-20,5,16.79107001,11.60366089,588.3426126,3781301.603,66.57716312
7272.T,3196.672852,200,3013.730713,-36588.42773,-5.72,2022-12-14,2022-12-20,4,35.78772251,32.12825351,665.1645997,3744713.175,64.96533811
5108.T,4863.404785,200,4604.743652,-51732.22656,-5.32,2022-12-09,2022-12-21,8,10.50106704,8.407047045,661.4462362,3692980.948,62.6863854
3038.T,3832.078369,100,3673.029785,-15904.8584,-4.15,2022-12-22,2023-01-06,8,66.07638776,50.23258429,465.1683153,3677076.09,61.98573084
4189.T,2607.828857,200,2586.159668,-4333.837891,-0.83,2022-12-26,2023-01-16,13,18.87366751,14.21348188,640.9593375,3672742.252,61.79481287
6532.T,4434.901367,100,5089.71875,65481.73828,14.77,2023-01-11,2023-01-16,3,13.86878229,6.18021152,412.0130838,3738223.99,64.67947095
8303.T,2166.596924,100,2281.989502,11539.25781,5.33,2023-01-05,2023-01-19,10,13.9121178,9.918598274,109.7358645,3749763.248,65.18780829
6702.T,17434.85156,100,18420.98633,98613.47656,5.66,2022-12-27,2023-01-30,20,25.4891053,18.21509526,646.6799686,3848376.725,69.53201431
9531.T,2419.729736,300,2803.953369,115267.0898,15.88,2023-01-17,2023-02-01,8,28.4360229,23.45024414,365.4483016,3963643.815,74.60985968
6988.T,7494.250977,100,7971.158203,47690.72266,6.36,2023-01-10,2023-02-02,14,8.625843217,5.803489326,661.6318639,4011334.537,76.71077257
3405.T,1018.545471,200,1030.343262,2359.558105,1.16,2023-01-18,2023-02-03,9,14.02160706,8.712751236,515.2836924,4013694.095,76.81471786
2229.T,2863.721436,100,2768.493164,-9522.827148,-3.33,2023-01-20,2023-02-03,7,15.69701119,9.41270192,540.5476609,4004171.268,76.39521006
9503.T,1199.062744,1500,1178.706787,-30533.93555,-1.7,2023-01-30,2023-02-13,10,45.86211062,37.36814391,538.4298739,3973637.333,75.05010276
6857.T,2360.993164,300,2463.116699,30637.06055,4.33,2023-02-06,2023-02-15,7,75.41644961,70.39174073,294.8123023,4004274.393,76.39975301
4502.T,4074.384277,200,4035.973877,-7682.080078,-0.94,2023-02-08,2023-02-24,12,65.9615385,49.82286671,465.8203611,3996592.313,76.06133538
5076.T,963.5498047,1200,972.8774414,11193.16406,0.97,2023-02-16,2023-02-24,6,46.41077217,35.34962235,544.4183336,4007785.477,76.55442631
4188.T,722.5162354,200,784.9368286,12484.11865,8.64,2023-02-10,2023-02-27,11,73.85239549,57.80594579,453.9953546,4020269.596,77.10438749
6028.T,3344.360596,300,3378.838623,10343.4082,1.03,2023-02-27,2023-03-01,2,10.35330081,8.745031401,627.5919779,4030613.004,77.56004424
7564.T,5303.607422,100,5441.876465,13826.9043,2.61,2023-02-09,2023-03-02,15,28.2448275,18.13375878,542.2534653,4044439.908,78.16915896
1605.T,1441.961182,900,1460.58606,16762.39014,1.29,2023-02-14,2023-03-09,17,57.34375128,42.89408449,595.7606581,4061202.299,78.90759025
6532.T,5436.970215,200,5320.399902,-23314.0625,-2.14,2023-02-24,2023-03-14,12,47.78654364,46.3347038,537.3752512,4037888.236,77.88053903
9962.T,3339.538574,300,3131.436768,-62430.54199,-6.23,2023-03-01,2023-03-14,9,45.36842379,31.40175996,619.8978645,3975457.694,75.13029489
5019.T,2962.039795,200,2792.505127,-33906.93359,-5.72,2023-03-03,2023-03-14,7,14.27433753,8.488596997,654.4817118,3941550.76,73.63659738
9502.T,1406.805786,900,1361.205933,-41039.86816,-3.24,2023-03-09,2023-03-24,11,59.19376177,46.29726232,483.4079227,3900510.892,71.82867367
4689.T,366.782959,100,366.5859375,-19.70214844,-0.05,2023-03-08,2023-03-28,14,14.29544419,9.992764238,474.207294,3900491.19,71.82780574
4716.T,8774.974609,100,9484.063477,70908.88672,8.08,2023-03-22,2023-03-29,5,16.14695497,15.88770879,329.7617865,3971400.077,74.95154524
6586.T,3310.169922,100,3226.441895,-8372.802734,-2.53,2023-03-15,2023-03-30,11,17.98208549,13.0862375,547.1252498,3963027.274,74.5826993
8111.T,11775.03613,100,12783.31934,100828.3203,8.56,2023-03-28,2023-04-04,5,45.20324977,34.20200878,629.3472409,4063855.594,79.02447553
1802.T,984.5644531,300,986.5336304,590.7531738,0.2,2023-03-30,2023-04-07,4,35.6129556,25.3554161,623.2134347,4064446.348,79.0504999
4061.T,2629.108154,300,2606.153809,-6886.303711,-0.87,2023-03-27,2023-04-10,7,18.65984322,17.9313953,669.5393716,4057560.044,78.7471385
4819.T,4188.087402,100,4515,32691.25977,7.81,2023-03-17,2023-04-11,14,16.53710454,9.602508514,22.31350574,4090251.304,80.1872821
1803.T,733.9950562,1700,756.2073975,37760.98022,3.03,2023-03-29,2023-04-19,12,30.90905575,24.75130061,585.3919196,4128012.284,81.85076141
9532.T,2186.077637,600,2175.221436,-6513.720703,-0.5,2023-04-04,2023-04-19,8,45.47854467,36.7449894,521.5644284,4121498.563,81.56381336
6753.T,957,500,963,3000,0.63,2023-04-11,2023-04-19,6,72.94794189,67.97628789,126.6316643,4124498.563,81.69597195
8697.T,2029.228394,100,2110.832764,8160.437012,4.02,2023-04-07,2023-04-20,8,82.95698023,76.97993273,2.604254311,4132659,82.05546257
7550.T,3998.047607,200,4277.212891,55833.05664,6.98,2023-04-10,2023-04-26,12,54.65941129,48.84192527,355.5125475,4188492.057,84.51506859
2502.T,5013.284668,400,5174.684082,64559.76563,3.22,2023-04-20,2023-04-27,5,80.04509704,73.33147328,327.8362304,4253051.823,87.35911112
2433.T,1547.96167,100,1573.629395,2566.772461,1.66,2023-04-25,2023-05-02,4,89.26011913,87.26615706,7.227856569,4255618.595,87.4721848
1605.T,1425.296753,100,1429.217773,392.1020508,0.28,2023-05-08,2023-05-10,2,52.3435994,51.00241485,424.5789796,4256010.697,87.48945802
3769.T,10681.84961,100,10662.0498,-1979.980469,-0.19,2023-04-24,2023-05-11,12,14.06196982,12.40943577,431.4644754,4254030.717,87.40223421
4536.T,1081.694946,2800,1207.266479,351600.293,11.61,2023-04-27,2023-05-12,10,32.96707463,24.90787871,585.1920295,4605631.01,102.8912339
2503.T,2120.372314,500,2123.816895,1722.290039,0.16,2023-05-18,2023-05-24,4,45.91833853,37.45656438,609.9110602,4607353.3,102.9671057
4689.T,354.2999878,2600,348,-16379.96826,-1.78,2023-05-12,2023-05-26,9,20.02108485,16.30408689,564.8410838,4590973.331,102.2455212
9101.T,3066.19043,300,2886.376709,-53944.11621,-5.86,2023-05-15,2023-05-26,8,21.38393541,20.98179045,593.5964888,4537029.215,99.86912842
5857.T,1980.437988,500,1862.217407,-59110.29053,-5.97,2023-05-16,2023-05-26,7,38.29271893,32.99661716,530.7686596,4477918.925,97.26515086
4452.T,5184.38623,100,4808.720215,-37566.60156,-7.25,2023-05-19,2023-05-31,7,51.55702665,45.60843913,459.6904951,4440352.323,95.61023449
7729.T,6050.174316,100,6168.805176,11863.08594,1.96,2023-05-29,2023-06-02,4,82.43074118,77.38484378,184.3283482,4452215.409,96.1328374
3064.T,1937.562012,600,1872.346069,-39129.56543,-3.37,2023-06-02,2023-06-16,10,41.28632705,24.23408251,725.2603435,4413085.844,94.409068
8020.T,1857.619385,400,2024.178101,66623.48633,8.97,2023-06-09,2023-06-16,5,57.11817787,48.74858768,567.6574523,4479709.33,97.34402334
3288.T,5562.237305,200,5357.632813,-40920.89844,-3.68,2023-06-05,2023-06-19,10,37.38981167,27.07906742,667.0192875,4438788.431,95.54134059
9432.T,162.9456329,5000,160.2627411,-13414.45923,-1.65,2023-06-06,2023-06-20,10,22.3958387,12.39394931,700.9664273,4425373.972,94.95039525
2702.T,5670,100,5800,13000,2.29,2023-06-01,2023-06-27,17,20.60606061,17.23636364,594.3886238,4438373.972,95.52308247
2327.T,4101.710938,300,3972.91333,-38639.28223,-3.14,2023-06-16,2023-06-30,9,51.81352476,45.43504011,588.834487,4399734.69,93.82091145
1928.T,2709.938721,300,2843.182373,39973.0957,4.92,2023-06-21,2023-07-06,10,21.88568886,16.75198598,54.9580964,4439707.786,95.58184078
4536.T,1233.962769,500,1226.052734,-3955.01709,-0.64,2023-06-22,2023-07-06,10,27.1579577,16.46199844,696.6326334,4435752.769,95.40761095
6762.T,5688.919434,200,5352.530762,-67277.73438,-5.91,2023-07-03,2023-07-07,4,54.89490284,38.66038663,506.8648263,4368475.034,92.4438341
9508.T,932.5999756,1000,892.5,-40099.97559,-4.3,2023-06-28,2023-07-12,10,70.43961339,62.28142813,382.2079131,4328375.059,90.67731536
4716.T,10340,100,9921,-41900,-4.05,2023-07-13,2023-07-28,11,10.75305055,6.349667976,482.2415116,4286475.059,88.83150038
4587.T,1817.5,200,1829,2300,0.63,2023-07-19,2023-08-01,9,3.854844105,3.168076774,680.8844296,4288775.059,88.93282196
5713.T,4714.699219,100,4857.839844,14314.0625,3.04,2023-07-18,2023-08-02,11,42.21120638,26.20509526,681.6294057,4303089.121,89.56339741
3289.T,795.5939331,600,808.4053955,7686.877441,1.61,2023-07-21,2023-08-03,9,16.59832589,10.5677571,691.9936342,4310775.999,89.90202637
8804.T,1885,400,1847,-15200,-2.02,2023-07-24,2023-08-07,10,40.76159962,25.02510492,566.6879061,4295575.999,89.23242284
7729.T,7780.208008,100,7799.97998,1977.197266,0.25,2023-07-31,2023-08-09,7,34.56310333,27.01258553,678.9421103,4297553.196,89.31952404
4980.T,3283.92749,200,3297.796143,2773.730469,0.42,2023-08-07,2023-08-15,6,66.99601854,63.31586085,409.9184465,4300326.926,89.44171481
7550.T,7269.268066,100,6779.731445,-48953.66211,-6.73,2023-08-15,2023-08-16,1,45.31483438,40.04559207,570.7669856,4251373.264,87.28516582
7649.T,6401.70166,200,6563.707031,32401.07422,2.53,2023-08-01,2023-08-17,12,40.33135089,23.86251277,614.7128134,4283774.338,88.71252592
3003.T,1229,200,1234,1000,0.41,2023-08-08,2023-08-18,8,51.35408514,46.11427586,151.124034,4284774.338,88.75657878
9143.T,2106.661133,300,2035.106567,-21466.36963,-3.4,2023-08-10,2023-08-25,11,35.82959428,20.57713113,439.5789749,4263307.969,87.81092373
9418.T,3279.71875,400,3449.1875,67787.5,5.17,2023-08-04,2023-08-28,16,21.94690265,19.19095623,181.8255262,4331095.469,90.79715721
4819.T,3785,200,3775,-2000,-0.26,2023-08-22,2023-09-05,10,17.79009385,15.41768039,583.7457248,4329095.469,90.70905149
6670.T,1119,1400,1171,72800,4.65,2023-08-21,2023-09-06,12,59.37520882,56.61434365,533.0177813,4401895.469,93.91609994
6857.T,4604.189941,300,4299.15332,-91510.98633,-6.63,2023-09-06,2023-09-07,1,24.89361906,21.14894,79.06130699,4310384.482,89.88477896
4042.T,1830.96106,400,1907.884033,30769.18945,4.2,2023-08-28,2023-09-08,9,56.03955592,39.14440972,612.2631368,4341153.672,91.24024986
6305.T,4313.127441,200,4595.891113,56552.73438,6.56,2023-08-29,2023-09-08,8,44.32797757,33.45614357,531.030707,4397706.406,93.73155975
8273.T,3727,100,3820,9300,2.5,2023-08-30,2023-09-08,7,65.61285026,53.19768907,528.7715764,4407006.406,94.14125138
4528.T,2845.937988,1000,2857.769287,11831.29883,0.42,2023-09-12,2023-09-20,6,74.62484525,64.05572458,477.1934157,4418837.705,94.66245397
7453.T,1919,400,1917,-800,-0.1,2023-09-05,2023-09-21,12,55.28960087,43.63258444,589.107186,4418037.705,94.62721168
2531.T,1277.5,600,1213,-38700,-5.05,2023-09-14,2023-09-22,6,33.19490326,23.47742575,514.080408,4379337.705,92.92236586
9418.T,3330,200,3160,-34000,-5.11,2023-09-25,2023-10-03,5,15.77747253,14.10179124,404.6080845,4345337.705,91.42456851
6544.T,2202,300,2150,-15600,-2.36,2023-09-27,2023-10-12,10,28.13253012,25.28378935,680.4996703,4329737.705,90.73734384
6367.T,23305,100,22015,-129000,-5.54,2023-10-05,2023-10-20,11,11.13567572,9.143941768,283.7387058,4200737.705,85.05452445
3563.T,2572.5,100,2409.5,-16300,-6.34,2023-10-06,2023-10-23,10,17.83706049,11.15134135,535.7579765,4184437.705,84.33646278
1973.T,2038,100,1972,-6600,-3.24,2023-10-10,2023-10-24,9,46.20699684,33.942348,675.6647304,4177837.705,84.04571388
8331.T,1135,300,1065,-21000,-6.17,2023-10-12,2023-10-24,7,49.88150542,35.29836179,642.1643004,4156837.705,83.12060375
2327.T,4095,100,4470,37500,9.16,2023-10-25,2023-11-01,5,18.13730526,17.22267541,678.7863449,4194337.705,84.77258613
