STOCK,BUY PRICE,SHARES,SELL PRICE,NET GAIN,GAIN%,BUY DATE,SELL DATE,TOTAL DAYS ON MARKET,K,D,POTENTIAL,1000000
7419.T,1391.360718,159,1433.80896,6749.270508,3.05,2021-03-15,2021-03-23,6,52.70094753,43.15754967,-9.543397856,905789.9049
3289.T,642.8440552,316,618.0839844,-7824.182373,-3.85,2021-03-19,2021-03-23,2,75.51027603,69.7506234,-5.759652632,913614.0873
3436.T,2384.335205,86,2358.499023,-2221.911621,-1.08,2021-03-16,2021-03-24,6,49.55492684,41.99938877,-7.55553807,915835.9989
7988.T,3810.708252,54,3711.175049,-5374.792969,-2.61,2021-03-17,2021-03-25,6,52.72905493,47.63353113,-5.095523798,921210.7919
2264.T,5546.007324,37,5755.693359,7758.383301,3.78,2021-03-24,2021-03-30,4,91.59939311,89.41561594,-2.183777176,913452.4086
8088.T,6454.061035,32,6467.522461,430.765625,0.21,2021-03-25,2021-04-02,5,76.44445444,74.44445993,-1.999994515,913021.643
4507.T,5671.768066,37,5680.865234,336.5952148,0.16,2021-03-23,2021-04-05,7,78.3002358,75.74203669,-2.558199105,912685.0478
4849.T,3117.670654,66,3228.322266,7303.006348,3.55,2021-03-26,2021-04-06,4,51.28870469,45.5835153,-5.705189387,905382.0414
6305.T,3383.681396,63,3216.356445,-10541.47192,-4.95,2021-03-30,2021-04-06,2,57.24999503,44.42987023,-12.8201248,915923.5133
7564.T,7923.668945,26,7835.953125,-2280.611328,-1.11,2021-04-02,2021-04-12,4,64.43806632,57.6750113,-6.763055018,918204.1247
7550.T,2953.56665,70,2870.021484,-5848.161621,-2.83,2021-04-07,2021-04-12,3,51.50337323,45.5799352,-5.923438034,924052.2863
9104.T,975.0439453,217,930.7779541,-9605.720093,-4.54,2021-04-05,2021-04-13,5,70.92082467,66.97371336,-3.947111307,933658.0064
3880.T,1833.516357,113,1841.265015,875.5982666,0.42,2021-04-06,2021-04-14,6,25.27499841,21.22445217,-4.050546232,932782.4081
7459.T,2081.455811,97,2045.584717,-3479.496094,-1.72,2021-04-12,2021-04-16,4,32.40866218,24.25164943,-8.157012751,936261.9042
1942.T,926.1424561,219,924.2957153,-404.4362183,-0.2,2021-04-13,2021-04-21,6,56.52068302,47.13045043,-9.39023259,936666.3404
8273.T,4344.631348,47,4101.444336,-11429.78955,-5.6,2021-04-14,2021-04-21,5,45.23251984,39.26584994,-5.966669896,948096.13
7649.T,8542.685547,23,8271.181641,-6244.589844,-3.18,2021-04-16,2021-04-21,3,60.62498821,51.50380957,-9.121178648,954340.7198
2412.T,2951.693115,70,2792.97876,-11110.00488,-5.38,2021-04-15,2021-04-22,5,58.75212625,47.38247556,-11.36965069,965450.7247
6586.T,4653.29834,42,5114.155762,19356.01172,9.9,2021-03-22,2021-04-23,21,56.66685236,52.23824872,-4.428603644,946094.713
7846.T,3387.639404,57,3330.221924,-3272.796387,-1.69,2021-04-22,2021-04-30,6,25.37991907,20.17816603,-5.201753046,949367.5094
4206.T,3670.476074,55,3573.763184,-5319.208984,-2.63,2021-04-23,2021-04-30,5,21.24783009,17.02907495,-4.218755148,954686.7184
9107.T,714.6812744,273,850.4366455,37061.21631,19,2021-04-21,2021-05-06,11,62.78695662,56.47399083,-6.312965788,917625.502
9519.T,3450,58,3140,-17980,-8.99,2021-04-26,2021-05-10,10,27.125,22.68116883,-4.443831169,935605.502
7013.T,2099.400635,98,2051.729492,-4671.771973,-2.27,2021-04-27,2021-05-12,11,33.83498664,22.42529175,-11.4096949,940277.274
3116.T,1881.479858,102,1872.238892,-942.5786133,-0.49,2021-04-30,2021-05-13,9,42.72618675,33.41824658,-9.30794017,941219.8526
8078.T,3127.060791,68,3048.769043,-5323.838867,-2.5,2021-05-06,2021-05-14,6,28.50009826,19.25219502,-9.247903241,946543.6915
9434.T,1261.570557,144,1243.722412,-2570.132813,-1.41,2021-05-10,2021-05-17,5,39.0196275,28.92286591,-10.09676158,949113.8243
7419.T,1477.845337,145,1499.229004,3100.631714,1.45,2021-05-07,2021-05-19,7,26.16866963,13.33047117,-12.83819846,946013.1926
2809.T,2509.201172,83,2451.157227,-4817.647461,-2.31,2021-05-14,2021-05-21,4,55.45642512,49.89887436,-5.557550761,950830.8401
8174.T,1808.691772,98,1670.483032,-13544.45654,-7.64,2021-05-17,2021-05-24,4,44.64806762,35.21372474,-9.434342872,964375.2966
3774.T,1255.961548,160,1427.140869,27388.69141,13.63,2021-05-12,2021-05-26,9,15.48969313,8.64313507,-6.846558063,936986.6052
2412.T,2675.878906,71,3009.759033,23705.48901,12.48,2021-05-13,2021-05-28,10,9.693170186,4.661443946,-5.03172624,913281.1162
3626.T,2603.257324,84,2733.807129,10966.18359,5.01,2021-05-19,2021-05-28,7,47.79709321,39.93337131,-7.863721902,902314.9326
9613.T,1698.255249,119,1734.40918,4302.317749,2.13,2021-05-21,2021-06-01,7,40.44776023,32.53052452,-7.917235704,898012.6148
6670.T,974.9116821,169,1046.81604,12151.83649,7.38,2021-05-24,2021-06-03,8,47.10789253,34.02688981,-13.08100272,885860.7784
5706.T,2946.80957,76,2892.154541,-4153.782227,-1.85,2021-05-31,2021-06-07,5,5.465474595,3.033871832,-2.431602762,890014.5606
8795.T,1379.838501,149,1369.780029,-1498.71228,-0.73,2021-06-01,2021-06-08,5,76.75676511,73.21721999,-3.539545116,891513.2729
4183.T,3419.162842,66,3526.157471,7061.645508,3.13,2021-05-26,2021-06-09,10,41.12674363,32.16900346,-8.95774017,884451.6274
6432.T,2802.846191,79,2687.119385,-9142.417725,-4.13,2021-05-28,2021-06-09,8,32.68608699,26.03236114,-6.653725845,893594.0451
1719.T,750.4522705,298,722.0328369,-8468.991211,-3.79,2021-06-07,2021-06-11,4,44.74999496,35.19813858,-9.551856384,902063.0363
8015.T,4695.76123,37,4944.359375,9198.131348,5.29,2021-06-03,2021-06-18,10,74.28201777,65.42150162,-8.860516146,892864.9049
9502.T,1230.951904,165,1259.834717,4765.664063,2.35,2021-06-08,2021-06-18,7,27.92822013,19.67132776,-8.256892367,888099.2409
7649.T,8484.506836,26,8581.47168,2521.085938,1.14,2021-06-10,2021-06-18,5,59.40778413,49.88888453,-9.518899602,885578.1549
2413.T,7455.466797,29,7514.912598,1723.928223,0.8,2021-06-11,2021-06-18,4,63.41759156,53.36494134,-10.05265022,883854.2267
4502.T,3313.672119,67,3261.059814,-3525.024414,-1.59,2021-06-09,2021-06-21,7,40.96384892,33.67869099,-7.285157937,887379.2511
6594.T,12595.33398,16,12134.64844,-7370.96875,-3.66,2021-06-18,2021-06-21,1,59.70377093,54.38647296,-5.317297968,894750.2199
4516.T,8635.106445,24,8885.119141,6000.304688,2.9,2021-06-21,2021-06-24,3,95.96666153,95.19149987,-0.775161656,888749.9152
7564.T,7641.028809,27,7504.582031,-3684.062988,-1.79,2021-06-24,2021-07-01,4,55.22388623,45.15629694,-10.06758929,892433.9782
1928.T,2059.376953,101,2057.128174,-227.126709,-0.11,2021-06-22,2021-07-02,7,27.93281701,19.48727212,-8.445544884,892661.1049
9715.T,2793.973145,74,2844.438965,3734.470703,1.81,2021-06-23,2021-07-02,6,36.8514551,31.07833214,-5.773122959,888926.6342
3626.T,2767.65332,77,2749.279297,-1414.799805,-0.66,2021-06-25,2021-07-02,4,63.58009831,49.0091971,-14.57090121,890341.434
6902.T,1599.859741,134,1570.034546,-3996.576172,-1.86,2021-06-28,2021-07-02,3,62.03524825,50.08850003,-11.94674823,894338.0102
6861.T,56384.25781,3,55682.17578,-2106.246094,-1.25,2021-07-02,2021-07-09,5,67.67414819,62.96027613,-4.713872064,896444.2563
4694.T,3589.531982,56,3688.716309,5554.322266,2.76,2021-07-01,2021-07-12,7,58.25037568,53.57389125,-4.676484429,890889.934
9744.T,1916.208008,117,1910.124756,-711.7404785,-0.32,2021-07-06,2021-07-14,6,43.63632186,34.20862756,-9.427694304,891601.6745
4912.T,1896.408569,118,1876.100342,-2396.37085,-1.07,2021-07-05,2021-07-16,9,49.25848455,41.63333684,-7.625147706,893998.0453
3738.T,1775.801147,95,1791.078735,1451.37085,0.86,2021-07-09,2021-07-16,5,67.42863044,57.02456515,-10.4040653,892546.6745
8056.T,3266.335938,68,3271.083252,322.8173828,0.15,2021-07-07,2021-07-19,8,67.64997266,62.6597205,-4.99025216,892223.8571
6976.T,5259.72998,37,5068.813965,-7063.892578,-3.63,2021-07-16,2021-07-19,1,71.62790602,67.31918562,-4.308720401,899287.7497
6134.T,2371.856445,87,2289.020996,-7206.684082,-3.49,2021-07-12,2021-07-20,6,33.99688155,25.30639727,-8.690484276,906494.4338
4502.T,3379.660156,66,3308.322021,-4708.316895,-2.11,2021-07-14,2021-07-21,5,42.45223094,30.96537985,-11.48685109,911202.7506
6920.T,21697.54102,9,20917.69531,-7018.611328,-3.59,2021-07-20,2021-07-21,1,51.48392612,50.46525167,-1.018674444,918221.362
3186.T,2202.49707,92,2236.017578,3083.886719,1.52,2021-07-21,2021-07-27,4,92.83774018,92.26190674,-0.575833447,915137.4753
5110.T,1428.899292,143,1386.288086,-6093.402466,-2.98,2021-07-26,2021-08-03,6,26.43386277,18.35271876,-8.081144017,921230.8777
9065.T,4667.161133,44,4602.080078,-2863.566406,-1.39,2021-07-28,2021-08-03,4,60.61562998,50.45996263,-10.15566735,924094.4441
8194.T,3580.581543,57,3628.259033,2717.616943,1.33,2021-07-27,2021-08-04,6,72.01134867,63.71178406,-8.299564611,921376.8272
7564.T,7182.957031,28,7036.763672,-4093.414063,-2.04,2021-07-19,2021-08-05,13,13.75507823,10.67030338,-3.084774857,925470.2412
6758.T,11343.79199,18,11225.62793,-2126.953125,-1.04,2021-07-29,2021-08-06,6,44.61249282,34.17103665,-10.44145617,927597.1944
2875.T,4217.124023,47,4110.851074,-4994.828613,-2.52,2021-08-03,2021-08-11,6,56.37467798,52.33747563,-4.037202355,932592.023
2531.T,1376.090698,146,1252.858643,-17991.88013,-8.96,2021-08-05,2021-08-16,7,42.28542654,26.86351181,-15.42191473,950583.9031
4452.T,6442.6875,31,6297.578125,-4498.390625,-2.25,2021-08-06,2021-08-16,6,39.84374421,29.17041134,-10.67333288,955082.2937
4974.T,2782.903809,73,2793.485107,772.4348145,0.38,2021-08-04,2021-08-17,9,22.77660382,16.16006048,-6.616543342,954309.8589
4536.T,1467.047363,139,1482.045776,2084.779419,1.02,2021-08-10,2021-08-18,6,36.47835069,27.5545891,-8.923761581,952225.0795
7177.T,780.2938843,249,770.9490356,-2326.86731,-1.2,2021-08-11,2021-08-18,5,25.03965703,15.26455371,-9.77510332,954551.9468
2384.T,3536.02124,53,3511.966797,-1274.885498,-0.68,2021-08-16,2021-08-20,4,81.93229642,71.23837897,-10.69391745,955826.8323
4543.T,4393.749512,45,4353.717285,-1801.450195,-0.91,2021-08-19,2021-08-27,6,70.07527622,62.74695539,-7.328320833,957628.2825
3382.T,4811.478027,40,4580.711426,-9230.664063,-4.8,2021-08-23,2021-08-27,4,33.35812815,22.54746973,-10.81065842,966858.9466
2809.T,2395.983398,82,2561.918213,13606.65479,6.93,2021-08-17,2021-09-01,11,41.64180944,36.78495484,-4.856854598,953252.2918
4686.T,5904.169922,32,6665.679199,24368.29688,12.9,2021-08-20,2021-09-03,10,18.20630804,14.38478261,-3.821525432,928883.9949
6028.T,2646.005859,75,3015.282715,27695.76416,13.96,2021-08-18,2021-09-07,14,57.23072907,50.00970951,-7.221019558,901188.2307
6201.T,8767.874023,21,9222.363281,9544.274414,5.18,2021-08-27,2021-09-13,11,41.7241633,33.85221878,-7.871944522,891643.9563
9090.T,1448.751587,147,1622.601685,25555.96436,12,2021-09-01,2021-09-13,8,36.341281,27.90570637,-8.435574628,866087.992
3765.T,2231.969971,101,2243.665771,1181.275879,0.52,2021-09-07,2021-09-14,5,63.54841615,53.77727722,-9.771138929,864906.7161
5714.T,4757.47168,41,4890.99707,5474.541016,2.81,2021-08-30,2021-09-15,12,55.13159717,47.47277096,-7.65882621,859432.1751
9503.T,1036.636719,209,1047.553589,2281.625854,1.05,2021-09-13,2021-09-21,6,60.16275014,44.8514176,-15.31133254,857150.5492
8630.T,4668.661133,45,4553.872559,-5165.48584,-2.46,2021-09-15,2021-09-21,4,88.34026573,86.29464513,-2.045620597,862316.0351
4612.T,1399.209961,152,1279.585938,-18182.85156,-8.55,2021-09-16,2021-09-21,3,71.19808471,63.65735093,-7.540733772,880498.8866
2651.T,5180.185547,41,5387.393555,8495.52832,4,2021-09-03,2021-09-22,12,30.59119169,23.5813434,-7.009848285,872003.3583
3092.T,4152.158691,53,4056.815674,-5053.179932,-2.3,2021-09-14,2021-09-22,5,69.17561144,62.04883596,-7.126775481,877056.5382
4523.T,8058.785156,26,7821.506348,-6169.249023,-2.94,2021-09-22,2021-10-01,6,12.56837683,9.737762396,-2.830614434,883225.7873
8273.T,3522.047852,60,3417.901367,-6248.789063,-2.96,2021-09-27,2021-10-01,3,66.88768884,61.37952559,-5.508163242,889474.5763
2331.T,839.519104,254,821.1603394,-4663.126221,-2.19,2021-09-24,2021-10-04,5,50.72220663,43.5903661,-7.13184053,894137.7025
9022.T,2962.497803,69,3240.136963,19157.10205,9.37,2021-09-21,2021-10-05,8,54.296072,53.28521602,-1.010855981,874980.6005
8801.T,2575.733398,83,2489.366211,-7168.476563,-3.35,2021-09-28,2021-10-05,4,62.92360459,49.61373396,-13.30987063,882149.0771
4694.T,4061.955566,50,3847.666992,-10714.42871,-5.28,2021-10-01,2021-10-07,4,22.75079564,20.31244166,-2.438353984,892863.5058
4552.T,3084.360107,67,2820.547119,-17675.47021,-8.55,2021-10-04,2021-10-08,4,49.42450369,38.79813222,-10.62637148,910538.976
1719.T,732.9589233,290,720.211792,-3696.668091,-1.74,2021-10-05,2021-10-12,5,21.40062473,18.77288671,-2.627738026,914235.6441
4911.T,7654.824219,25,7217.321777,-10937.56104,-5.72,2021-10-08,2021-10-13,3,26.0614905,19.31436513,-6.747125362,925173.2051
8282.T,1116.381958,190,1121.04126,885.267334,0.42,2021-10-06,2021-10-18,7,33.0932443,23.58790469,-9.505339611,924287.9378
4503.T,1817.137573,111,1825.134277,887.6341553,0.44,2021-10-07,2021-10-19,7,45.50367662,35.68183498,-9.82184164,923400.3036
2914.T,1927.60376,104,1995.821777,7094.673828,3.54,2021-10-11,2021-10-19,5,65.60005974,50.6021575,-14.99790223,916305.6298
3465.T,5353.795898,39,5129.223145,-8758.337402,-4.19,2021-10-12,2021-10-20,5,48.5591356,34.80179878,-13.75733682,925063.9672
1820.T,3158.040283,69,3055.44873,-7078.817139,-3.25,2021-10-18,2021-10-20,2,44.81941744,39.77096964,-5.048447799,932142.7843
4507.T,7353.098633,24,7185.043945,-4033.3125,-2.29,2021-10-13,2021-10-21,5,61.06841497,51.87879595,-9.189619026,936176.0968
4911.T,7323.027344,28,7148.809082,-4878.111328,-2.38,2021-10-20,2021-10-21,1,23.69071274,20.35520518,-3.335507559,941054.2082
7186.T,437.645813,447,428.39328,-4135.882233,-2.11,2021-10-21,2021-10-25,2,80.78356314,77.44921955,-3.334343592,945190.0904
7516.T,3472.904785,59,3363.484375,-6455.804199,-3.15,2021-10-19,2021-10-27,6,22.34371613,15.25817262,-7.085543506,951645.8946
6028.T,3449.445557,56,3206.123535,-13626.0332,-7.05,2021-10-22,2021-11-01,6,78.13559877,76.48408674,-1.651512024,965271.9278
4519.T,4062.243164,48,4073.723877,551.0742188,0.28,2021-10-25,2021-11-05,9,31.71534416,22.74937078,-8.965973381,964720.8536
4568.T,2837.899902,69,2730.150391,-7434.716309,-3.8,2021-10-27,2021-11-05,7,22.15939976,13.56334495,-8.59605481,972155.5699
4452.T,6177.127441,32,6005.461426,-5493.3125,-2.78,2021-10-28,2021-11-05,6,23.63792482,14.87957365,-8.758351168,977648.8824
4516.T,8749.889648,22,8730.551758,-425.4335938,-0.22,2021-10-26,2021-11-09,10,35.94348407,29.84340337,-6.100080698,978074.316
1951.T,2528.97583,72,2416.576904,-8092.722656,-4.44,2021-11-01,2021-11-11,8,33.16332453,20.84365397,-12.31967056,986167.0386
7459.T,2021.883423,94,1951.341309,-6630.95874,-3.49,2021-11-05,2021-11-11,4,40.58824384,32.00946016,-8.578783685,992797.9974
4348.T,2311.168457,83,2101.951172,-17365.03467,-9.05,2021-11-08,2021-11-11,3,35.37316257,23.1467074,-12.22645517,1010163.032
7956.T,2302.050049,77,2248.124512,-4152.266357,-2.34,2021-11-12,2021-11-18,4,42.97621605,35.11061945,-7.865596604,1014315.298
5021.T,2178.226074,90,2074.803467,-9308.034668,-4.75,2021-11-10,2021-11-19,7,13.49124891,8.944604269,-4.546644643,1023623.333
1801.T,3481.948975,51,3364.474121,-5991.217529,-3.37,2021-11-15,2021-11-19,4,79.99994971,69.89096452,-10.10898519,1029614.551
9984.T,6698.924316,28,6712.699707,385.7109375,0.21,2021-11-09,2021-11-22,9,41.38543392,38.72231875,-2.663115176,1029228.84
2702.T,5033.539063,35,5043.38916,344.753418,0.2,2021-11-11,2021-11-25,10,41.85328522,39.75927676,-2.094008461,1028884.086
7269.T,5121.567383,35,4873.749023,-8673.642578,-4.84,2021-11-19,2021-11-25,4,52.51945373,42.97064258,-9.548811157,1037557.729
8766.T,1883.466675,99,1766.194702,-11609.92529,-6.23,2021-11-22,2021-11-30,6,37.97047663,27.1181929,-10.85228374,1049167.654
8309.T,3395.249756,55,3258.85376,-7501.779785,-4.02,2021-11-24,2021-11-30,4,17.9698374,10.55501793,-7.414819464,1056669.434
9602.T,5264.469727,33,4959.995117,-10047.66211,-5.78,2021-11-26,2021-11-30,2,30.23256576,27.06977987,-3.162785886,1066717.096
5021.T,2164.618164,80,2046.67981,-9435.068359,-5.45,2021-11-25,2021-12-01,4,31.82898138,26.24809315,-5.580888233,1076152.164
4716.T,10365.69727,16,10220.9248,-2316.359375,-1.4,2021-11-18,2021-12-02,10,42.40007708,32.82063518,-9.579441902,1078468.524
7309.T,32152.19531,5,30967.89648,-5921.494141,-3.68,2021-12-03,2021-12-10,5,54.38584286,45.59625613,-8.789586731,1084390.018
4206.T,3092.959229,56,3298.223633,11494.80664,6.64,2021-11-30,2021-12-14,10,12.71646625,10.53970888,-2.176757362,1072895.211
3941.T,771.4963989,220,819.7740479,10621.08276,6.26,2021-12-01,2021-12-14,9,10.50026445,5.405317956,-5.094946494,1062274.128
6367.T,23937.54102,7,25818.83789,13169.07813,7.86,2021-12-02,2021-12-15,9,19.1984314,14.69777107,-4.500660332,1049105.05
6235.T,2271.376465,77,2318.337646,3616.010986,2.07,2021-12-06,2021-12-15,7,63.3027622,52.47706381,-10.82569839,1045489.039
4751.T,1924.86084,80,1867.619507,-4579.306641,-2.97,2021-12-10,2021-12-17,5,22.9226462,20.36401918,-2.558627016,1050068.346
8113.T,4892.465332,37,4796.92041,-3535.162109,-1.95,2021-12-14,2021-12-20,4,63.12524641,59.43010507,-3.69514134,1053603.508
6902.T,1924.221436,94,1960.499268,3410.116211,1.89,2021-12-15,2021-12-23,6,57.90304848,54.89152163,-3.011526854,1050193.392
7203.T,2046.541992,88,2005.410278,-3619.59082,-2.01,2021-12-16,2021-12-23,5,40.62574051,32.57848242,-8.047258089,1053812.983
9684.T,5831.700195,29,5678.486816,-4443.187988,-2.63,2021-12-20,2021-12-29,6,20.94831717,15.48098151,-5.467335661,1058256.171
1820.T,3220.487549,51,3251.711182,1592.405273,0.97,2021-12-17,2021-12-30,8,54.5226484,42.19876193,-12.32388647,1056663.765
6920.T,31292.63281,5,32388.04688,5477.070313,3.5,2021-12-21,2022-01-06,11,61.18659317,52.38795067,-8.798642499,1051186.695
2181.T,238.5653229,803,218.8317108,-15846.09048,-8.27,2021-12-24,2022-01-06,8,51.63780627,43.15506024,-8.482746028,1067032.786
3549.T,7242.487793,23,6845.094238,-9140.051758,-5.49,2021-12-30,2022-01-06,5,48.92068982,44.65433272,-4.266357104,1076172.837
1973.T,1720.012817,110,1670.788574,-5414.666748,-2.86,2021-12-23,2022-01-07,10,24.61505961,16.20017042,-8.414889186,1081587.504
1959.T,3380.97998,48,3244.990479,-6527.496094,-4.02,2021-12-29,2022-01-11,9,42.38257773,35.96039768,-6.422180056,1088115
9684.T,5917.882324,27,5553.999512,-9824.835938,-6.15,2022-01-06,2022-01-11,3,53.06553229,50.74409429,-2.321437999,1097939.836
8174.T,1503.065674,115,1443.167603,-6888.278198,-3.99,2022-01-07,2022-01-19,8,57.8251469,51.61001536,-6.215131541,1104828.114
3861.T,533.4155884,305,558.0493164,7513.287048,4.62,2022-01-11,2022-01-19,6,50.4929242,45.83954264,-4.653381561,1097314.827
3186.T,2799.536377,58,2842.194092,2474.147461,1.52,2022-01-12,2022-01-19,5,59.92897036,50.07719135,-9.851779006,1094840.68
4848.T,2067.175781,79,1998.719727,-5408.02832,-3.31,2022-01-13,2022-01-19,4,15.4272331,13.55562622,-1.87160688,1100248.708
9682.T,2445.689697,67,2434.203369,-769.5839844,-0.47,2022-01-14,2022-01-26,8,47.36488054,34.75006575,-12.61481479,1101018.292
4613.T,2374.806641,69,2288.538086,-5952.530273,-3.63,2022-01-21,2022-01-28,5,16.41007762,9.665984653,-6.744092965,1106970.822
9766.T,5440.75,30,5825.935547,11555.56641,7.08,2022-01-20,2022-02-01,7,22.37885309,14.97325887,-7.40559422,1095415.256
2264.T,5388.103027,31,5359.08252,-899.6357422,-0.54,2022-01-24,2022-02-01,5,41.94987999,33.42092638,-8.528953614,1096314.892
7974.T,4555.491699,36,4973.513184,15048.77344,9.18,2022-01-19,2022-02-04,9,24.34779634,20.90141999,-3.446376349,1081266.118
9104.T,2300.919434,74,2243.892578,-4219.987305,-2.48,2022-02-01,2022-02-09,4,34.34552103,24.07274192,-10.2727791,1085486.106
1417.T,1739.405029,94,1777.685059,3598.322754,2.2,2022-01-26,2022-02-10,8,33.82278264,26.71618161,-7.10660103,1081887.783
8630.T,4958.967773,31,5116.424316,4881.152832,3.18,2022-01-28,2022-02-14,8,78.00572469,74.03589312,-3.969831568,1077006.63
1878.T,12269.24121,14,11954.4082,-4407.662109,-2.57,2022-02-04,2022-02-15,7,39.09267733,30.18208859,-8.910588735,1081414.292
2327.T,3458.749023,50,3521.198486,3122.473145,1.81,2022-02-02,2022-02-16,9,29.61736109,15.49784991,-14.11951118,1078291.819
5201.T,5223.080566,33,5251.212402,928.3505859,0.54,2022-02-09,2022-02-21,8,39.71747535,31.05915167,-8.658323687,1077363.468
6723.T,1434,118,1315,-14042,-8.3,2022-02-10,2022-02-22,8,40.80808081,33.73151808,-7.076562729,1091405.468
9517.T,1598.66394,99,1637.655762,3860.190308,2.44,2022-02-14,2022-02-24,8,27.44922327,16.97664432,-10.47257894,1087545.278
4091.T,2298.243652,77,2170.078125,-9868.745605,-5.58,2022-02-16,2022-02-24,6,31.24818134,22.70437575,-8.54380559,1097414.024
8593.T,552.4146729,282,542.3873291,-2827.710938,-1.82,2022-02-22,2022-02-24,2,61.39531137,57.18603004,-4.209281337,1100241.735
7747.T,2213.995117,75,2429.656982,16174.63989,9.74,2022-02-15,2022-02-28,9,33.85144622,22.61720943,-11.23423679,1084067.095
9434.T,1317.357056,131,1308.855225,-1113.739868,-0.65,2022-02-21,2022-03-01,6,41.89150884,34.82254004,-7.068968796,1085180.835
8698.T,590.742981,292,522.8745117,-19817.59302,-11.49,2022-03-01,2022-03-04,3,33.07399478,19.12709857,-13.94689621,1104998.428
9719.T,1868.276611,93,1816.750977,-4791.884033,-2.76,2022-02-28,2022-03-07,5,41.06806411,35.43398431,-5.634079799,1109790.312
7564.T,5116.760254,31,4912.090332,-6344.767578,-4,2022-02-25,2022-03-08,7,37.32408268,23.85826691,-13.46581577,1116135.079
6506.T,4562.206055,37,4218.814453,-12705.48926,-7.53,2022-03-02,2022-03-08,4,39.42303899,31.61748365,-7.805555344,1128840.569
3549.T,6825.225098,22,7163.008789,7431.241211,4.95,2022-03-04,2022-03-15,7,46.66666251,40.54744907,-6.119213436,1121409.327
2384.T,3160.525391,50,3263.266846,5137.072754,3.25,2022-02-24,2022-03-22,18,22.15384076,14.41574283,-7.738097932,1116272.255
4528.T,2729.78418,56,2955.118164,12618.70313,8.25,2022-03-08,2022-03-23,11,69.65769577,68.2032055,-1.454490269,1103653.551
2651.T,4524.568848,34,4653.705566,4390.648438,2.85,2022-03-09,2022-03-23,10,26.19528495,20.99750014,-5.19778481,1099262.903
8031.T,2859.281738,61,3144.008789,17368.3501,9.96,2022-03-07,2022-03-30,17,46.985317,37.87245262,-9.112864379,1081894.553
6361.T,5861.116211,27,6449.124512,15876.22412,10.03,2022-03-15,2022-03-30,11,58.7234132,48.16067024,-10.56274295,1066018.329
4686.T,5376.562988,30,5740.979492,10932.49512,6.78,2022-03-22,2022-03-31,7,42.40895444,29.89944154,-12.50951291,1055085.834
5713.T,5744.67627,28,5855.326172,3098.197266,1.93,2022-03-23,2022-03-31,6,56.26439626,47.16569726,-9.098698996,1051987.636
8919.T,3497.267822,47,3281.97998,-10118.52856,-6.16,2022-03-24,2022-03-31,5,49.86618514,38.35969578,-11.50648937,1062106.165
9107.T,2168.192383,78,2008.849976,-12428.70776,-7.35,2022-04-01,2022-04-07,3,36.87912487,31.76543431,-5.113690561,1074534.873
3563.T,3464.94873,52,3199.924316,-13781.26953,-7.65,2022-03-30,2022-04-08,6,38.35108691,30.54606975,-7.805017164,1088316.142
7550.T,2834.486572,59,2895.911865,3624.092285,2.17,2022-03-31,2022-04-11,6,67.60279121,62.64867254,-4.954118668,1084692.05
8088.T,5223.473633,32,4977.547363,-7869.640625,-4.71,2022-04-05,2022-04-11,4,27.86172356,23.93118359,-3.930539968,1092561.691
8282.T,1214.261963,131,1198.13501,-2112.630859,-1.33,2022-04-07,2022-04-11,2,87.28136383,85.12099316,-2.16037067,1094674.321
9517.T,1847.245483,92,1891.697998,4089.631348,2.41,2022-04-04,2022-04-12,5,33.14590468,25.9526852,-7.193219481,1090584.69
6323.T,13147.09668,12,12061.375,-13028.66016,-8.26,2022-04-14,2022-04-15,0,74.15031396,64.76674518,-9.383568779,1103613.35
4503.T,1901.961304,87,1941.029541,3398.936646,2.05,2022-04-08,2022-04-18,4,73.88759874,68.38283561,-5.504763129,1100214.414
9502.T,1248.269165,133,1238.747681,-1266.357422,-0.76,2022-04-12,2022-04-19,3,70.25729135,66.50187818,-3.755413167,1101480.771
2651.T,4682.402344,35,4424.128906,-9039.570313,-5.52,2022-04-13,2022-04-22,5,23.69575868,10.82527098,-12.8704877,1110520.341
8002.T,1352.925049,116,1322.091797,-3576.657227,-2.28,2022-04-15,2022-04-25,5,66.26125827,58.09234551,-8.168912764,1114096.999
9983.T,21047.47852,8,20080.61133,-7734.9375,-4.59,2022-04-18,2022-04-25,5,56.95243678,48.56567383,-8.386762949,1121831.936
8905.T,1497.812866,110,1481.532349,-1790.856934,-1.09,2022-04-19,2022-04-27,6,18.42933052,12.8082829,-5.621047628,1123622.793
9532.T,1971.470215,82,2251.874268,22993.13232,14.22,2022-04-11,2022-04-28,11,21.39045028,17.23835492,-4.152095358,1100629.661
4348.T,2151.104248,73,2036.182373,-8389.296875,-5.34,2022-04-26,2022-05-09,7,34.91129612,25.81368677,-9.097609345,1109018.958
4848.T,2410.419434,76,2225.299072,-14069.14746,-7.68,2022-04-28,2022-05-09,5,26.31009776,18.41051503,-7.89958273,1123088.105
3088.T,1410.508667,111,1384.508667,-2886,-1.84,2022-04-25,2022-05-10,9,38.69565963,26.94685387,-11.74880576,1125974.105
7532.T,1995.387817,82,1932.261475,-5176.360107,-3.16,2022-04-27,2022-05-11,8,54.7019844,42.56036453,-12.14161987,1131150.465
9107.T,2196.64624,72,2543.784668,24993.9668,15.8,2022-05-09,2022-05-17,6,50.84145583,36.28124092,-14.56021491,1106156.498
